Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Pressão na linha alta,Impacto do passe,Criação de oportunidades,Drible,Efetividade,Ameaça ofensiva,rating,percentil,rank
BEL1,2022,454870.0,Satoshi Tanaka,Kortrijk,1022.0,MC,Meio Campo,Segundo Volante,-0.0727178388480112,0.0,-0.5738257206763218,-0.1361582668509718,-0.5806647542415063,-0.8840735086156997,-0.2868668487209659,0.0,1.0,106
BRA1,2022,7417.0,Diego,Flamengo,976.0,MC,Meio Campo,Segundo Volante,0.4702778106230884,1.1113465488872991,-0.1071355401703557,-0.7503320714966122,0.2548516337919324,0.1734536373705113,-0.4501128092265113,0.308,45.0,69
BRA1,2022,17476.0,Zé Rafael,Palmeiras,7897.0,DMC,Meio Campo,Primeiro Volante,-2.06689363500441,-1.3762839970488117,-1.5007243915373456,-0.8635818880609638,0.3429217552356173,0.909797426182516,-0.6972389787461613,0.255,30.0,87
BRA1,2022,19119.0,Fernandinho,Athletico Paranaense,1060.0,DMC,Meio Campo,Primeiro Volante,0.807179453452441,0.0594395507658251,0.5083132144137575,0.9711173944865664,0.4439104287050393,0.4079882385480928,-0.4447370334870986,0.467,78.0,28
BRA1,2022,25008.0,Arturo Vidal,Flamengo,906.0,MC,Meio Campo,Segundo Volante,1.4844936995347542,1.1617546856781122,1.5326007698285589,0.1816895983796051,-0.6296823315296007,0.542164791930656,-0.1048893514959891,0.446,74.0,33
BRA1,2022,25716.0,Renato Augusto,Corinthians,1526.0,AMC,Meio Campo,Meia,0.4612311408991948,0.8292521292268399,1.2726285540361233,0.8576430582828178,0.3925992778492677,0.4165428408370528,0.3946729517623287,0.549,87.0,17
BRA1,2022,33183.0,Giuliano,Corinthians,1812.0,AMC,Meio Campo,Meia,0.260442287598328,-0.1292443075598796,0.1131791085077778,-0.120498203980614,0.3631169648498906,0.2867781451876928,-0.0342101510329418,0.393,61.0,49
BRA1,2022,35908.0,Apodi,Goias,1009.0,MR,Meio Campo,Segundo Volante,-0.7850529567099501,-1.2946836819690335,-1.1820794981103635,0.2218647257428156,-0.9610238369886316,0.5618622820157076,0.9343984567788426,0.334,51.0,61
BRA1,2022,40237.0,Ganso,Fluminense,2632.0,AMC,Meio Campo,Meia,0.4578794524804845,1.114977260357954,1.1138195138438256,0.2842321172101388,0.3674025778746204,-0.0880260533116634,-0.2529029679151375,0.44,71.0,37
BRA1,2022,41997.0,Robinho,Coritiba,978.0,AMC,Meio Campo,Meia,0.4808864020454981,0.5863833662820858,2.170741037972157,0.8708369471410646,-0.6839114393656701,-0.1348756518999579,-0.2899050997627994,0.469,79.0,27
BRA1,2022,43970.0,Fellipe Bastos,Goias,1018.0,MC,Meio Campo,Segundo Volante,0.8461388544015671,0.1600411169540871,1.3674388006105986,0.5954479644972777,0.1246640951094665,-0.1752736053115416,-0.4327003262267775,0.443,72.0,35
BRA1,2022,47755.0,Bruno Silva,Avai FC,2837.0,MC,Meio Campo,Segundo Volante,0.3110064189363056,0.2855229166398882,-0.494175943030459,-0.8179692747417661,-0.0887293896896786,-0.248937879953759,-0.6678593035701524,0.226,22.0,97
BRA1,2022,68249.0,Camacho,Santos FC,1792.0,DMC,Meio Campo,Primeiro Volante,0.0184840259934207,0.1039418147569968,-0.3516550719001723,-0.7234777652506944,-0.8928152243648168,-0.4586668460449658,-0.7484157310247561,0.177,11.0,110
BRA1,2022,74560.0,Willian Farias,Coritiba,1752.0,DMC,Meio Campo,Primeiro Volante,-0.1889365334067303,-0.0845196878733698,-0.1810276842054444,-0.7205545767296612,0.3463590932462806,-0.3602496744265411,-0.9131329086599608,0.254,28.0,89
BRA1,2022,74571.0,Alan Patrick,Internacional,1696.0,AMC,Meio Campo,Meia,0.5959740932111225,-0.2939776595659103,1.081343399255379,1.802256768432652,1.4916153682447568,0.8416555715903777,1.7171663026964057,0.756,98.0,3
BRA1,2022,76808.0,Felipe Azevedo,America MG,2436.0,ML,Meio Campo,Segundo Volante,0.2363013165576346,-0.4802017794568297,-0.0990372527444086,0.8919988853338006,0.1569570658311067,-0.1046372463372803,0.9690726873543434,0.462,76.0,30
BRA1,2022,86566.0,Vinícius,Goias,2133.0,ML,Meio Campo,Segundo Volante,-0.4416146295564495,-1.0041859195928338,0.260743897765571,1.4397289679566252,0.184134029445438,0.2323142585324318,0.4905531140480125,0.508,84.0,21
BRA1,2022,101467.0,Éverton Ribeiro,Flamengo,1924.0,MC,Meio Campo,Segundo Volante,1.0730072232557175,1.0741045968247485,1.3182410384483685,0.9266204337758268,1.5686322449965155,0.6906981689624183,0.5550742562684802,0.648,94.0,8
BRA1,2022,101711.0,Élvis,Goias,924.0,MC,Meio Campo,Segundo Volante,0.2240902467968002,-0.2792663573133264,1.8880603960142093,0.8742210707014421,-0.3312162637200617,-0.1509537836349453,0.2275717341273348,0.502,82.0,23
BRA1,2022,102256.0,Edenílson,Internacional,2419.0,MC,Meio Campo,Segundo Volante,0.0133116883885751,0.0551146864348351,0.2714224032469359,0.2515698742321473,-0.1060873090525813,0.2996716682487093,0.153438710377236,0.408,66.0,43
BRA1,2022,103802.0,Elton,Juventude,1233.0,DMC,Meio Campo,Primeiro Volante,-0.024351590614532,-0.4279003374058895,-0.7381248824057208,-0.7051690109903271,-0.5483659917091253,-0.3698711075875976,-0.814821360437319,0.177,11.0,111
BRA1,2022,110930.0,Reinaldo,Sao Paulo,1610.0,DML,Meio Campo,Primeiro Volante,0.0436185976000479,0.2901572463738229,1.701193899681922,0.8734552168883387,0.5371812608227455,0.1669699419998987,0.7723386288175966,0.591,91.0,12
BRA1,2022,114095.0,Gabriel,Internacional,2401.0,MC,Meio Campo,Segundo Volante,0.710347239385011,1.2051474189804896,-0.2232583028606799,-0.7819302384459031,-0.8746547578868101,-0.0854145090352481,-0.8769154278174596,0.196,16.0,104
BRA1,2022,114096.0,Jádson,Juventude,2813.0,MC,Meio Campo,Segundo Volante,-0.0479942345637674,0.1187477900139853,-0.0441317343462508,-0.6346559403657005,0.0256786287684962,-0.3954737351008986,-0.494866161965428,0.27,36.0,80
BRA1,2022,114123.0,Auremir,Goias,1614.0,DMC,Meio Campo,Primeiro Volante,-0.3458626698503808,-0.4411875930998939,-0.9544037359342644,-0.9264620732971228,-0.751165613061364,-0.7086065254491125,-0.9099707329882912,0.115,5.0,118
BRA1,2022,114201.0,Vina,Ceara,2674.0,AMC,Meio Campo,Meia,-0.2678913665430219,-0.5744782157049438,1.158204432253289,1.2236987094764582,0.1203654530653717,0.4629196598496937,0.6727561111236808,0.567,89.0,14
BRA1,2022,115894.0,Lucas Lima,Fortaleza,1293.0,AMC,Meio Campo,Meia,-0.3532077908380892,-0.2185704076418993,1.1645437348052965,0.6070418700896448,-0.2647785058198909,0.0267085100249226,0.3064813116872553,0.464,77.0,29
BRA1,2022,121496.0,Eduardo,Botafogo RJ,1205.0,AMC,Meio Campo,Meia,0.2819153513927357,-0.5015131305705822,-0.2707989722512917,0.2133213831618215,0.3184832974831529,0.4116492712779585,0.7923777611511557,0.442,72.0,36
BRA1,2022,128627.0,Giorgian de Arrascaeta,Flamengo,1617.0,AMC,Meio Campo,Meia,1.1198030983872969,-0.0183180124467603,2.423290451306313,3.508721545428929,1.3658137176127467,1.2882528179231048,2.6137619419733493,1.0,100.0,1
BRA1,2022,130449.0,Alisson,Sao Paulo,1045.0,MR,Meio Campo,Segundo Volante,-0.2086593831721562,0.0144250514683163,0.1840503940034877,0.4842055914261266,-0.6834660984460907,0.3447975756469821,0.2962363851312798,0.394,63.0,47
BRA1,2022,131056.0,Juninho,America MG,3403.0,MC,Meio Campo,Segundo Volante,-0.1085354545871562,-0.271695426637262,-0.1473948169591457,0.3201385456006929,0.0346569490925617,0.3242618854907787,0.5644694497802601,0.421,68.0,40
BRA1,2022,131079.0,Lucas Evangelista,Red Bull Bragantino,2822.0,DMC,Meio Campo,Primeiro Volante,0.40879728175221,0.2412147288024524,-0.1802154904757858,-0.340506968404945,-0.3271588169631511,-0.0071249789750219,-0.4323810907173783,0.285,38.0,77
BRA1,2022,133830.0,Nacho Fernández,Atletico MG,2418.0,AMC,Meio Campo,Meia,0.3473266678080682,0.5281866928418192,1.417977418743643,0.8312897149585786,0.3090011767893111,1.0811630546972073,1.4404539038068038,0.649,95.0,7
BRA1,2022,136670.0,Rodrigo Lindoso,Ceara,958.0,MC,Meio Campo,Segundo Volante,0.1449140741428367,0.3858494707231084,-0.3287962238875686,-0.6315681404954605,-0.5865169363827264,-0.3434041255598373,-0.6836824945208847,0.211,18.0,102
BRA1,2022,137081.0,Valdívia,Cuiaba,1512.0,AMC,Meio Campo,Meia,-0.1717876356769846,-0.7978193628118421,0.0311594851651945,0.780711437448279,0.4564511022620488,-0.2299205979788102,0.7044937482917093,0.458,76.0,31
BRA1,2022,137129.0,Alex Santana,Athletico Paranaense,972.0,DMC,Meio Campo,Primeiro Volante,0.0962503625092442,0.217825617767137,-0.4529270081927979,-0.1309267470588556,0.7244305017478325,0.8734537137269442,0.3747571561968488,0.438,70.0,38
BRA1,2022,137484.0,Jair,Atletico MG,2250.0,DMC,Meio Campo,Primeiro Volante,0.2869510901366944,1.059493180172883,-0.1944852880013765,-0.0544741497841043,-0.4222329501582114,0.3115432252209937,-0.2461545412229263,0.324,48.0,65
BRA1,2022,142410.0,Nathan,Fluminense,1078.0,AMC,Meio Campo,Meia,0.2059619420707464,1.2069905852444545,0.7450534665687844,1.0710815231034032,0.4460701230321865,0.3830641136457494,0.9246264660679192,0.563,89.0,15
BRA1,2022,146665.0,Jorginho,Atletico GO,1813.0,AMC,Meio Campo,Meia,0.7276457314099242,0.2474692532164434,0.711856511890615,1.3263237650064488,1.7796222650726303,0.5745527102798532,1.030825520271531,0.669,96.0,6
BRA1,2022,146672.0,Zé Welison,Fortaleza,1927.0,MC,Meio Campo,Segundo Volante,0.507288949320362,0.4395752985086249,-0.3218970118899376,-0.4288691799006366,0.1114531794133642,-0.153521024125859,-0.5280784366694375,0.283,37.0,79
BRA1,2022,146764.0,Otávio,Atletico MG,1299.0,DMC,Meio Campo,Primeiro Volante,0.2050181026485847,0.7396578428433793,-0.4868707055926838,-1.0707018976077811,-0.5016216512633128,-0.4032203576697471,-0.9666105595271116,0.162,9.0,113
BRA1,2022,149738.0,Gustavo Scarpa,Palmeiras,2829.0,AMC,Meio Campo,Meia,0.3145738398592751,0.1803895956802301,2.043202508354716,1.7324345407717858,0.2197868931896933,0.822329785163918,1.684550885519032,0.731,97.0,5
BRA1,2022,228262.0,Hyoran,Red Bull Bragantino,1393.0,AMC,Meio Campo,Meia,-0.3837022845499224,-0.0955973660571048,0.3767997548594319,1.269116688760137,-0.8068676373628577,1.0313841031293685,1.4500154410922974,0.549,86.0,18
BRA1,2022,243275.0,Yago Felipe,Fluminense,1263.0,AMC,Meio Campo,Meia,0.0244910978276172,0.700861888279622,-0.0896593498315942,-0.0267396986575815,-0.7556076804659535,-0.198131540921313,-0.0004735198860424,0.297,40.0,75
BRA1,2022,243476.0,Matheus Sales,Goias,1987.0,MC,Meio Campo,Segundo Volante,-1.0054978549179898,-0.9792890719756068,-1.094967599550038,-0.8252704069963203,-0.694612060282036,-0.5512730283732791,-0.7058871276528311,0.137,6.0,117
BRA1,2022,247581.0,William Pottker,Avai FC,2161.0,MR,Meio Campo,Segundo Volante,0.2265301449860118,-0.6733556688967637,-0.0265361112120926,0.5698506680183947,1.29455646763102,0.0323253107329126,0.6438346332997984,0.503,83.0,22
BRA1,2022,248121.0,Thiago Maia,Flamengo,1685.0,MC,Meio Campo,Segundo Volante,0.5710806305136549,1.8552533446621728,0.1672198735666655,-0.7383207020222258,-0.2964279788628547,-0.0856863982232201,-0.9295578811773236,0.251,28.0,90
BRA1,2022,279562.0,Lucas Crispim,Fortaleza,1296.0,ML,Meio Campo,Segundo Volante,-0.1994431496619724,-0.2556254628808065,0.6349768358015437,-0.1505988855292718,-0.735759752404824,-0.5444526018042655,-0.1530368152021896,0.304,44.0,70
BRA1,2022,280244.0,Patrick,Sao Paulo,2149.0,AMC,Meio Campo,Meia,0.3225881191629237,-0.0351461570718491,-0.2099936370449993,0.4493495489188263,0.7841785134916935,0.3874321634651501,0.9947722796454108,0.496,80.0,25
BRA1,2022,284655.0,André Luís,Cuiaba,2025.0,MR,Meio Campo,Segundo Volante,-0.8913465240589812,-1.0981923551331048,-0.7074952860662752,0.4688922641658462,-0.3659996752191597,-0.2257879354589587,0.4804799066421339,0.338,53.0,59
BRA1,2022,294064.0,Vitor Bueno,Athletico Paranaense,1230.0,AMC,Meio Campo,Meia,0.0291711954201226,-0.564110743213313,-0.0231335877902438,0.4479794875162803,-0.0908880016736715,-0.5408499015812201,0.2661076130418183,0.362,57.0,54
BRA1,2022,295012.0,Wanderson,Internacional,1712.0,ML,Meio Campo,Segundo Volante,-0.3192711367737337,-0.5984001021219744,0.5025945020058478,1.847129103459159,0.8900285267784128,1.2351555979593445,2.6391784537517045,0.766,99.0,2
BRA1,2022,295838.0,Allan,Atletico MG,3019.0,DMC,Meio Campo,Primeiro Volante,0.1381565610391064,0.8974360928168627,0.3364324705545567,-0.5986329794532664,0.2223365473426611,-0.108790268271124,-0.9015185362582774,0.298,41.0,73
BRA1,2022,296379.0,Carlos de Pena,Internacional,2888.0,MC,Meio Campo,Segundo Volante,0.986647869194992,0.3493014625553901,1.3085493768021552,0.9437793211254084,-0.4132622645737949,0.2635748460709022,0.5806850874285825,0.512,85.0,20
BRA1,2022,317656.0,Tchê Tchê,Botafogo RJ,2531.0,DMC,Meio Campo,Primeiro Volante,-0.6743234248144814,-0.175866793046342,-0.563932220342693,-0.7889443344205304,-0.4631514479745576,-0.3899488553394793,-0.668781407591037,0.194,15.0,105
BRA1,2022,317677.0,Raphael Veiga,Palmeiras,1365.0,AMC,Meio Campo,Meia,-0.4583010268361376,-0.4908583830173862,-0.1079194845504779,0.3949733240698908,0.955764823893363,-0.088716097814612,0.3753517211068667,0.446,75.0,32
BRA1,2022,317741.0,Lucas Fernandes,Botafogo RJ,1833.0,AMC,Meio Campo,Meia,-0.0406609011240839,0.2109550205604435,0.5044434585504356,0.3730785099503061,0.750809120170798,-0.4569212561738618,0.0323623998462175,0.427,69.0,39
BRA1,2022,317747.0,Lucas Kal,America MG,2361.0,DMC,Meio Campo,Primeiro Volante,-0.2303807393980719,-0.340032312859147,-0.5512873746942758,-0.6501212552354843,-0.5322384722232689,-0.4733804743235857,-0.766934488982549,0.188,14.0,107
BRA1,2022,318247.0,Matheusinho,America MG,1514.0,MC,Meio Campo,Segundo Volante,0.4099085116493335,-0.2245623724597534,0.7142200106375758,0.8064559907121869,0.8635513977125941,0.2105691585759687,0.9084239425682568,0.559,88.0,16
BRA1,2022,318676.0,Marlon Freitas,Atletico GO,2763.0,DMC,Meio Campo,Primeiro Volante,0.3612771478233884,1.0742346739832036,0.8078241618737275,0.1274713952332197,-0.4222318499035826,0.3187962749849991,-0.0591018385944052,0.403,65.0,44
BRA1,2022,318688.0,Yuri,Juventude,1637.0,DMC,Meio Campo,Primeiro Volante,0.0159087196474733,0.3530158618465041,-0.1157259571996417,-0.6497550852667239,-0.1103494174267537,-0.413128715539744,-0.8647842358283542,0.235,24.0,95
BRA1,2022,322661.0,Jean Cléber,Avai FC,1002.0,MC,Meio Campo,Segundo Volante,0.0177945292082676,-0.5722626294045121,-0.1876747555177499,-0.3342333010979814,-0.3369632207763503,-0.35666688912189,-0.5614781819222386,0.257,32.0,85
BRA1,2022,325216.0,Jean Irmer,Juventude,1310.0,MC,Meio Campo,Segundo Volante,-0.0942287149972256,0.1251865319641154,-1.3105072127673747,-0.7484105825812989,-0.963018400530892,-0.8756318973099309,-0.7307770004290843,0.093,4.0,119
BRA1,2022,326607.0,Lucas Sasha,Fortaleza,1402.0,DMC,Meio Campo,Primeiro Volante,0.3143771302540142,-0.2132805255834638,-0.6925985321529837,-0.6317366171918739,-0.7822916900769765,-0.1565778591496221,-0.2200816628855444,0.216,19.0,101
BRA1,2022,337878.0,Lucas Ventura,Avai FC,1163.0,MC,Meio Campo,Segundo Volante,0.175989423199085,0.3104463447016641,-0.730453573204673,-0.8655478494660606,-0.1168749673145155,0.1575301429963501,-0.6092146529807484,0.235,23.0,96
BRA1,2022,337884.0,Yago Pikachu,Fortaleza,1353.0,MR,Meio Campo,Segundo Volante,-0.2599956642276849,-0.4577908019280691,-0.1911865096958402,0.5414951186378971,0.2473700818305913,0.3917664006985359,1.028080801774771,0.474,80.0,26
BRA1,2022,337973.0,Marcão,Cuiaba,1456.0,MC,Meio Campo,Segundo Volante,-0.4072675094803095,-0.7614494630414839,-1.1325842395295322,-0.8121559306110491,-0.1976365938884383,-0.196829193462977,-0.251347774484623,0.21,17.0,103
BRA1,2022,345702.0,Richard,Ceara,2590.0,DMC,Meio Campo,Primeiro Volante,0.6689761093658754,0.8312201928922737,-0.4648746214852107,-0.6581270030670714,-0.4086529268567714,-0.2347005761717435,-0.6467161187947984,0.22,20.0,99
BRA1,2022,346026.0,Eduardo,Avai FC,2025.0,MC,Meio Campo,Segundo Volante,-0.3834969009249721,-0.4088757547564648,-0.2608531261864417,-0.1424521595458971,-0.069682507544099,-0.3096184760949679,-0.2841747635031043,0.297,41.0,74
BRA1,2022,349214.0,Igor Gomes,Sao Paulo,2320.0,MC,Meio Campo,Segundo Volante,-0.1812564397712541,-0.0518479862923987,0.1319463422763463,0.0711134205044179,-0.2499254359137134,0.0953940098723619,-0.2169178431607176,0.349,55.0,56
BRA1,2022,354846.0,Víctor Cantillo,Corinthians,1007.0,DMC,Meio Campo,Primeiro Volante,0.7467938634516981,1.3371178082241837,0.5630922657514223,-0.7905931388015466,0.0615656587584694,-0.3188624143714697,-0.75587600507604,0.287,39.0,76
BRA1,2022,356762.0,Richardson,Ceara,2274.0,MC,Meio Campo,Segundo Volante,-0.3811786698328262,-0.1433572515550591,-0.6539708915512039,-0.9373600501306092,-0.0903865950155235,-0.4179082529303479,-0.9470645559543168,0.184,13.0,108
BRA1,2022,358737.0,Raul,Red Bull Bragantino,7778.0,DMC,Meio Campo,Primeiro Volante,-2.1005863648938576,-1.4074882381030516,-1.4005459943828875,-1.0525696882297173,-0.8988466347105933,-0.7755192136512783,-1.0274778118348846,0.063,2.0,121
BRA1,2022,360050.0,David Terans,Athletico Paranaense,2152.0,AMC,Meio Campo,Meia,-0.4350121787613998,-0.7050964082239881,0.4547939611512224,1.3625967709420077,0.2377090206278812,0.227781896956324,1.3943273102465703,0.569,90.0,13
BRA1,2022,360371.0,Everaldo,America MG,2038.0,MR,Meio Campo,Segundo Volante,0.1288476694412455,-0.4713930532224732,0.797455239953336,1.2680839988872752,0.1651296787916993,0.5230915427566448,1.3956162830437489,0.596,92.0,11
BRA1,2022,360451.0,Nonato,Fluminense,1184.0,DMC,Meio Campo,Primeiro Volante,1.336308891221841,2.433080806897185,0.9954802548171034,-0.0491207787902985,-0.1743223260056452,0.0384582200511353,-0.3679091934764726,0.384,59.0,52
BRA1,2022,363129.0,Eric Ramires,Red Bull Bragantino,1303.0,DMC,Meio Campo,Primeiro Volante,-0.2196519465281625,-0.1584446822564565,-0.3615034428801155,-0.3392419820945039,-0.4679368248135542,-0.2674154525605818,-0.2039132521060513,0.265,34.0,82
BRA1,2022,363173.0,Caio Vinícius,Goias,1706.0,MC,Meio Campo,Segundo Volante,-0.429232429193215,-0.3256138501238635,-1.141318048506115,-0.989626444088171,-0.2272330964994609,-0.5787835715203495,-0.7028418524867774,0.15,7.0,115
BRA1,2022,363175.0,Willian Maranhão,Santos FC,1641.0,DMC,Meio Campo,Primeiro Volante,-0.3282284055821154,-0.2009310826846595,-0.8197308333873414,-0.896011683129002,-0.6812337121950842,-0.4324286805502539,-0.9551923132442116,0.142,7.0,116
BRA1,2022,364190.0,Alesson,Cuiaba,1129.0,MR,Meio Campo,Segundo Volante,-0.448156976328633,-1.0306336052762604,-0.4263181979037941,0.3410643872080278,-0.4266091804799699,0.0544362755019265,1.0245213952494967,0.391,60.0,50
BRA1,2022,365617.0,Pepê,Cuiaba,2571.0,MC,Meio Campo,Segundo Volante,0.2284507404621242,-0.004128499107449,0.434929127757535,0.0720357613082253,0.3923251971665886,0.0497654033771372,-0.2000299583906765,0.401,63.0,46
BRA1,2022,366428.0,Fausto Vera,Corinthians,1426.0,DMC,Meio Campo,Primeiro Volante,0.9294710572787191,1.1442831911354117,-0.0145473661001326,-0.5867151133318291,-0.6318475477732011,0.0095099304505873,-0.6661083763110264,0.25,27.0,91
BRA1,2022,366498.0,Jadsom,Red Bull Bragantino,6525.0,DMC,Meio Campo,Primeiro Volante,-2.6455488591693954,-1.809129613187936,-1.7359064240751123,-1.1975418963227409,-0.4012891192710816,-0.2737294544099904,-1.0454307004878491,0.092,3.0,120
BRA1,2022,373429.0,Igor Vinícius,Sao Paulo,1327.0,MR,Meio Campo,Segundo Volante,0.2835776758628709,0.7066427955641301,0.5370684037507203,0.3042792745604843,0.4145646402836319,-0.1320593005211841,0.3727086787771149,0.444,73.0,34
BRA1,2022,373449.0,Hugo Moura,Athletico Paranaense,1900.0,DMC,Meio Campo,Primeiro Volante,-0.0565010296045295,0.1247286165922805,-0.6167938916232241,-0.6584778925493002,-0.4722216610936344,-0.5328858611857132,-0.6033113444720464,0.193,15.0,106
BRA1,2022,373501.0,Chico,Juventude,2334.0,MC,Meio Campo,Segundo Volante,0.1908506092836869,-0.1121822389685727,0.7691940744621909,0.0197313828704901,-0.378090045581374,-0.1758442753672491,-0.1154599907603179,0.365,58.0,53
BRA1,2022,373502.0,Fernando Sobral,Ceara,1141.0,MC,Meio Campo,Segundo Volante,0.3234694943378535,0.3994737971234462,-0.0850367601085481,-0.0007938678676602,0.485709790843721,-0.1998295532736823,-0.3915266809978808,0.348,54.0,57
BRA1,2022,373515.0,Erick,Athletico Paranaense,2058.0,DMC,Meio Campo,Primeiro Volante,-0.1594462090369722,-0.5785251752603309,-0.9436455430715868,-0.625514470104617,-0.0528055030452513,0.2050440865262556,0.1114953851329709,0.284,37.0,78
BRA1,2022,373532.0,Felipe,Fortaleza,983.0,MC,Meio Campo,Segundo Volante,0.4279057008902189,0.1394604520718707,0.004237567596434,-0.7076592834098726,-0.5676741679733696,-0.2408932322344015,-0.918199396686578,0.219,20.0,100
BRA1,2022,376914.0,Maurício,Internacional,1731.0,AMC,Meio Campo,Meia,0.3277037014965476,-0.5095412929832512,0.2385135430737708,1.833417938253148,-0.1276689589336831,0.9985990633085776,1.996371217012775,0.641,93.0,9
BRA1,2022,378546.0,Edson Fernando,Atletico GO,955.0,DMC,Meio Campo,Primeiro Volante,0.2665419597989372,0.0303181594978511,-0.3267127948470092,-0.6479540550607588,0.2051215888898778,-0.4645110497244146,-0.7138178827265669,0.247,25.0,93
BRA1,2022,379230.0,Johnny Cardoso,Internacional,1533.0,MC,Meio Campo,Segundo Volante,0.9671209180013416,1.2591534731445548,-0.2867334557173149,0.2848881072635949,0.3049010515664712,0.2091184420499194,0.5833703537748659,0.421,67.0,41
BRA1,2022,380777.0,Pedrinho,America MG,1049.0,ML,Meio Campo,Segundo Volante,-0.1441599479738475,-0.0471021931170494,0.1620126759740295,1.760547513485645,1.2545126014574497,0.6065837813896584,2.7681558196358247,0.734,98.0,4
BRA1,2022,382128.0,Rafael Gava,Cuiaba,2220.0,MC,Meio Campo,Segundo Volante,-0.1091245428698484,-0.8165585410891252,0.9809227879875336,0.2360630515303847,-0.5862669932340863,-0.0520343895970688,0.3641932473530051,0.413,67.0,42
BRA1,2022,383128.0,Bruno Gomes,Coritiba,1639.0,MC,Meio Campo,Segundo Volante,0.1167959443082623,-0.4107312640574296,-0.0446349814097541,-0.219750146962642,0.38970360803367,-0.357591083530805,-0.3880707942399909,0.323,47.0,66
BRA1,2022,388561.0,Guilherme Castilho,Atletico MG,936.0,AMC,Meio Campo,Meia,-0.0520891015766548,0.0589187671198902,-0.4786523833824791,-0.1681077128136391,-0.3077837934506686,0.1163884331247449,0.3849386373004025,0.333,50.0,63
BRA1,2022,388735.0,Caio Alexandre,Fortaleza,1076.0,DMC,Meio Campo,Primeiro Volante,0.8363113896028873,0.130053783195885,0.0967526800085239,-0.3080779958867907,-0.7798342196700558,0.42139499987898,-0.1469159009698814,0.317,46.0,68
