Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
85,A. Rufer,Wellington Phoenix,Wellington Phoenix,"DMF, RCMF, LCMF",DMF,7,28,600000,2026-06-30,19,1668,New Zealand,"New Zealand, Switzerland",right,184,75,no,11.06,3.292632,12.5749,6.475326,0.86,3.398661,0.6469079999999999,0.86,4.858706,AUS,Testing,2025,0.6849876864803016,0.7052184095886581,0.6949602533051868
86,Léo Sena,Sydney,Sydney,"LDMF, RDMF, LCMF",LDMF,7,29,0,2026-06-30,20,1743,Brazil,Brazil,right,175,71,no,7.28,3.566304,22.66677,13.527417,3.1,8.831889,2.480093,3.67,14.406203,AUS,Testing,2025,0.7449599187647331,0.7801956543847853,0.7624665928075678
87,S. Ugarković,Melbourne City,Melbourne City,"DMF, RCMF, RDMF",DMF,7,30,450000,2025-06-30,24,2021,Australia,"Australia, Croatia",right,179,71,no,6.72,1.33344,8.7736,4.144789,1.29,1.47112,0.402,1.2,4.410098,AUS,Testing,2025,0.1787107763560239,0.1896774434923936,0.1838120372912159
88,Isaias,Adelaide United,Adelaide United,"RDMF, LCB, RCB",RDMF,7,38,175000,2025-06-30,22,1147,Spain,"Spain, Australia",right,176,67,no,8.0,3.768228,17.735215,6.117253999999999,0.47,1.413498,0.3120000000000001,0.31,6.74674,AUS,Testing,2025,0.485497719231675,0.5286722204861917,0.5068541191802378
89,M. Diambou,Salzburg,Salzburg,"DMF, LDMF, RCMF",DMF,7,22,3000000,2028-06-30,20,979,Mali,Mali,right,176,69,no,8.27,0.552,13.976,6.0675,1.2,3.031406,1.010625,1.1,7.814373000000001,AUT,Testing,2025,0.3788820968928888,0.3976728857761323,0.3879909986376692
90,T. Koch,Austria Klagenfurt,Austria Klagenfurt,"DMF, RCMF",DMF,7,24,550000,2027-06-30,27,2342,Austria,Austria,right,180,75,no,9.76,2.150477,8.534343999999999,4.30186,0.81,1.42179,0.192136,0.58,4.303023,AUT,Testing,2025,0.4326084790630401,0.4422090045543987,0.4371452591274458
91,M. Bidstrup,Salzburg,Salzburg,"RDMF, RCMF, LDMF",RDMF,7,24,9000000,2028-06-30,30,2412,Denmark,Denmark,right,175,70,no,11.42,1.267392,10.29735,4.368,1.98,3.917549999999999,1.377864,1.27,5.556856,AUT,Testing,2025,0.5504656478909812,0.5667372382384813,0.5583947194912696
92,B. Markuš,Hartberg,Hartberg,"DMF, LCMF, RCMF",DMF,7,24,400000,2026-06-30,31,2475,Slovenia,Slovenia,right,185,75,no,8.0,1.997765,9.08922,4.21848,0.55,1.344308,0.47125,0.29,3.200337,AUT,Testing,2025,0.26518429879576,0.2888884312450004,0.2766977739131879
93,V. Müller,WSG Swarovski Tirol,WSG Swarovski Tirol,"DMF, RCMF, LCMF",DMF,7,26,450000,2026-06-30,32,3104,Austria,Austria,right,175,69,no,7.74,1.712296,9.567364,3.360903000000001,1.01,1.944276,0.4375,0.67,3.336804,AUT,Testing,2025,0.2264169288269549,0.2419387738220355,0.2338191879606876
94,D. Dressel,Ulm,Grazer AK,"DMF, RDMF, LCMF",DMF,7,26,900000,2026-06-30,14,1035,Germany,Germany,left,186,76,no,11.39,2.345625,8.868041999999999,3.998841,0.78,2.349,0.61,1.22,3.741087,AUT,Testing,2025,0.5698945681657552,0.5798860974571911,0.5746912379387475
95,J. Gorenc Stankovič,Sturm Graz,Sturm Graz,"DMF, RDMF, RCMF",DMF,7,29,4500000,2027-06-30,26,2198,Slovenia,Slovenia,right,190,78,no,10.61,2.048775,11.134662,5.240352000000001,0.61,1.148514,0.287,0.37,5.488848000000001,AUT,Testing,2025,0.524601073193125,0.5632751631300666,0.543724527200656
96,M. Fischer,Austria Wien,Austria Wien,"DMF, LCMF",DMF,7,29,800000,2027-06-30,31,2728,Austria,Austria,right,179,72,no,9.83,1.7171,8.904635,4.3188,1.19,1.879166,0.558532,1.02,4.291265999999999,AUT,Testing,2025,0.4574215072243697,0.4531132150485258,0.455012242319411
97,L. Jäger,Rheindorf Altach,Rheindorf Altach,"DMF, RCMF, LCMF",DMF,7,31,450000,2025-06-30,27,1222,Austria,Austria,right,183,76,no,9.13,1.691741,5.8178,2.432955,0.15,0.81046,0.07,0.22,2.28111,AUT,Testing,2025,0.263794424102921,0.2654403639763855,0.2642729866604784
98,B. Jovičić,LASK,LASK,"LDMF, RB, RCMF",LDMF,7,32,800000,2025-06-30,28,2378,Serbia,Serbia,right,179,74,no,6.17,2.574124,10.71144,5.904053999999999,1.32,0.717876,0.339227,1.1,4.425850000000001,AUT,Testing,2025,0.2392316961249325,0.2590158564816844,0.2487721126792411
99,D. Odoi,Antwerp,Antwerp,"RDMF, LCB",RDMF,7,37,300000,2026-06-30,28,2533,Belgium,"Belgium, Ghana",right,178,75,no,7.43,2.523885,10.94745,5.256159999999999,0.99,1.88214,0.42354,1.21,4.301374,BEL1,Testing,2025,0.3110757309007233,0.3262771079041467,0.3183573299014573
100,M. Rits,Anderlecht,Anderlecht,"DMF, RCMF, LDMF",DMF,7,31,3500000,2026-06-30,29,2393,Belgium,Belgium,right,178,72,no,7.9,3.234188,7.858661,4.473713999999999,0.79,0.6395839999999999,0.074282,0.3,4.812428,BEL1,Testing,2025,0.3266521140263827,0.338879697068316,0.3324534146835406
101,B. Verstraete,OH Leuven,OH Leuven,"DMF, LDMF, RCMF",DMF,7,31,1800000,2027-06-30,35,3085,Belgium,Belgium,right,174,65,no,8.43,2.916156,8.486790000000001,4.291056,0.44,1.048784,0.08625,0.53,3.968206,BEL1,Testing,2025,0.3154581206855516,0.3538586657415109,0.3343467886729941
102,D. Praet,Antwerp,Antwerp,"RDMF, LDMF, AMF",RDMF,7,31,4000000,2026-06-30,27,1686,Belgium,Belgium,right,181,78,no,8.54,1.815,7.741980000000001,3.6311,1.71,1.495568,0.855406,0.69,3.362525000000001,BEL1,Testing,2025,0.2612919078464372,0.2987807089951117,0.2796991223000964
103,J. Riedewald,Antwerp,Antwerp,"LDMF, LCB",LDMF,7,28,3000000,2025-06-30,25,1491,Netherlands,"Netherlands, Suriname",left,182,79,no,8.69,1.50944,16.174116,5.495257000000001,0.78,0.844492,0.359982,0.78,3.199527,BEL1,Testing,2025,0.3622633352844895,0.3892608434463819,0.3754697352343471
104,B. Heynen,Genk,Genk,"LDMF, LCMF",LDMF,7,28,10000000,2029-06-30,36,3392,Belgium,Belgium,right,183,74,no,9.42,2.600625,16.770432,8.574111,1.41,2.229786,0.7404179999999999,1.14,7.770912000000001,BEL1,Testing,2025,0.6216784555500758,0.6374271725876367,0.6293793196954577
105,N. Rôdes,Dender,Dender,DMF,DMF,7,27,500000,2025-06-30,40,3761,Belgium,Belgium,right,191,75,no,9.28,1.411318,8.328713,3.280362,0.84,1.267621,0.431067,0.6,3.185407,BEL1,Testing,2025,0.3191693776781174,0.3299309650830869,0.3242338327789635
106,T. Takamine,Consadole Sapporo,Kortrijk,"DMF, RCMF, LCMF",DMF,7,27,700000,2027-06-30,19,1064,Japan,Japan,left,177,74,no,7.61,3.384999,7.023825,4.311229,0.76,1.607255,0.422685,0.17,5.413351000000001,BEL1,Testing,2025,0.3287648430913843,0.3352490063296003,0.3316940783873637
107,A. O'Neill,Standard Liège,Standard Liège,"DMF, RCMF",DMF,7,26,1500000,2028-06-30,27,2493,Australia,"Australia, Northern Ireland",right,178,70,no,9.17,2.597322,8.630424,3.283812,0.72,1.553748,0.433355,0.51,3.14325,BEL1,Testing,2025,0.3805115320343085,0.3892828120022605,0.3846090961905573
108,C. Vanhoutte,Union Saint-Gilloise,Union Saint-Gilloise,"DMF, LCMF, RCMF",DMF,7,26,4500000,2027-06-30,33,2928,Belgium,Belgium,right,182,74,no,10.76,2.092587,12.72756,5.929221,0.92,1.566011,0.4642950000000001,0.92,6.21243,BEL1,Testing,2025,0.6073695353206352,0.618997414756019,0.6130023142867621
109,Leonardo Lopes,Gent,Gent,"DMF, RCMF",DMF,7,26,4500000,2028-06-30,17,1441,Portugal,Portugal,right,168,64,no,10.56,2.06121,7.369838,3.9375,1.19,2.809041,0.87495,0.69,3.994743999999999,BEL1,Testing,2025,0.4550844789487235,0.5016647920159618,0.4781303386724255
110,A. Zorgane,Charleroi,Charleroi,"LDMF, RDMF",LDMF,7,25,5000000,2027-06-30,40,3896,Algeria,Algeria,right,184,77,no,8.45,6.883808,24.090132,13.424315,1.94,1.293625,0.6456819999999999,0.99,10.833432,BEL1,Testing,2025,0.8894969796874127,0.9327383744912687,0.9110760501489691
111,D. Haspolat,Westerlo,Westerlo,"RDMF, DMF, RCMF",RDMF,7,25,1200000,2027-06-30,38,3709,Netherlands,"Netherlands, Türkiye",right,177,75,no,9.83,2.647104,8.17667,4.584291,1.26,1.14138,0.4864499999999999,0.56,4.803922,BEL1,Testing,2025,0.4824955286111202,0.4909831465038703,0.4864989582526917
112,H. Vetlesen,Club Brugge,Club Brugge,"RDMF, RAMF, RCMF",RDMF,7,25,7000000,2027-06-30,29,1645,Norway,Norway,right,174,72,no,4.98,1.03915,7.111324,3.338415,2.57,2.353218,1.146,1.26,2.848608,BEL1,Testing,2025,0.03502670047331925,0.0540416960272006,0.04408671761908282
113,R. Onyedika,Club Brugge,Club Brugge,"RDMF, LDMF",RDMF,7,24,10000000,2027-06-30,34,2630,Nigeria,Nigeria,right,184,78,no,7.43,1.60623,8.860392,3.93618,0.72,1.64352,0.307197,0.21,5.062462,BEL1,Testing,2025,0.2469563361188228,0.2302958391233179,0.2382695075339032
114,T. Van den Keybus,Westerlo,Westerlo,"LDMF, LCMF",LDMF,7,24,850000,2026-06-30,27,1581,Belgium,Belgium,right,179,65,no,7.4,1.651122,6.489315,3.697664,1.88,2.106852,1.080371,1.14,3.133621,BEL1,Testing,2025,0.1814048942928708,0.2053990847596418,0.1930242292901788
115,I. Karamoko,Standard Liège,Standard Liège,DMF,DMF,7,23,250000,2026-06-30,18,1322,France,"France, Côte d'Ivoire",right,187,79,no,10.62,1.567312,7.350928,3.130973,0.82,1.7727,0.6785850000000001,0.34,2.180448,BEL1,Testing,2025,0.3924469009707796,0.4204822873960348,0.4061866191920109
116,A. Jashari,Club Brugge,Club Brugge,"LDMF, DMF",LDMF,7,22,6000000,2029-06-30,35,3009,Switzerland,"Switzerland, North Macedonia",left,181,82,no,6.61,3.138785,15.672,6.965196000000001,1.85,3.261216000000001,0.9544410000000001,2.24,7.02732,BEL1,Testing,2025,0.3807318278741955,0.4091370584220678,0.3946510681526187
117,E. Camara,Charleroi,Charleroi,"LDMF, RDMF",LDMF,7,22,0,2027-06-30,29,1654,France,"France, Guinea",left,190,79,no,9.96,2.06973,10.45029,4.896534,0.27,1.035,0.108,0.82,4.786368,BEL1,Testing,2025,0.4683926694192975,0.4830860988207955,0.4754938531226359
118,Y. Titraoui,Charleroi,Charleroi,"RDMF, LDMF",RDMF,7,21,1500000,2027-06-30,31,2372,Algeria,Algeria,right,170,63,no,10.24,2.881053,12.484288,6.414256,1.97,2.50542,0.98421,1.78,8.004042,BEL1,Testing,2025,0.5814711398676055,0.6386348794076955,0.6098703827712011
119,I. Bangoura,Genk,Genk,"RDMF, RCMF, DMF",RDMF,7,21,0,2028-06-30,31,1823,Guinea,Guinea,right,190,79,no,10.37,0.6933680000000001,6.174304000000001,1.680084,0.89,2.221461,0.8364,0.69,3.3575,BEL1,Testing,2025,0.3594895178035132,0.3607570243385811,0.3598235926921744
120,N. Sattlberger,Genk,Genk,"RDMF, RCMF, DMF",RDMF,7,21,1500000,2029-06-30,27,1711,Austria,Austria,right,191,73,no,7.47,1.211307,7.25577,2.523074,0.53,1.15842,0.211418,0.26,3.212352,BEL1,Testing,2025,0.1637083231384605,0.1629396982983435,0.162932163831691
121,M. Doumbia,Antwerp,Antwerp,"LDMF, RDMF",LDMF,7,21,0,2027-06-30,31,2709,Mali,Mali,right,186,66,no,7.04,1.429506,7.108280000000001,3.723334,2.59,4.4856,1.962378,1.93,3.58974,BEL1,Testing,2025,0.1750729145860885,0.2034844611968276,0.1888989965578837
122,A. Piedfort,Westerlo,Westerlo,"LDMF, RCMF, LCMF",LDMF,7,20,0,2027-06-30,24,1662,Belgium,Belgium,right,180,68,no,7.64,0.76,4.980817999999999,1.946764,0.92,1.785636,0.6521250000000001,1.25,1.6802,BEL1,Testing,2025,0.1040988751768104,0.1129091347140747,0.1080864837847392
123,E. Banzuzi,OH Leuven,OH Leuven,"RDMF, LCMF, RCMF",RDMF,7,20,0,2026-06-30,34,2700,Netherlands,"Netherlands, Congo DR",right,178,74,no,8.03,1.697598,7.33293,2.968931,1.67,3.165094,0.998265,1.83,2.736048,BEL1,Testing,2025,0.194820819289884,0.2335830237823618,0.2138339026918222
124,L. Goemaere,Club Brugge II,Club Brugge II,"RDMF, LDMF, RB",RDMF,7,19,0,2027-06-30,19,1313,Belgium,Belgium,right,179,68,no,10.35,1.5755,11.243672,4.86864,0.69,1.852684,0.4812500000000001,1.03,4.31871,BEL2,Testing,2025,0.4945980902882574,0.5086519698832725,0.501391622311576
125,C. Akpan,Genk II,Genk II,"RDMF, LCMF, LDMF",RDMF,7,20,0,2026-06-30,22,1980,Nigeria,Nigeria,right,0,0,no,14.36,3.816548999999999,9.181350000000002,4.589828,0.95,2.044546,0.58805,0.45,4.225352999999999,BEL2,Testing,2025,0.7468639610648795,0.8304351474230856,0.7885505708678184
126,I. Halifa,RWD Molenbeek,RWD Molenbeek,"RDMF, RCMF",RDMF,7,20,0,2027-06-30,29,2324,France,"France, Comoros",,0,0,yes,8.56,2.247624,10.302045,5.382832,2.25,3.561096,1.353661,2.09,5.807375,BEL2,Testing,2025,0.4008832124126103,0.4346185438905936,0.4174781889521875
127,Liam De Smet,Club Brugge II,Club Brugge II,"RDMF, LDMF",RDMF,7,21,400000,2025-06-30,26,2238,Belgium,Belgium,right,0,0,no,8.73,2.334747,14.755932,6.716853000000001,0.72,1.205145,0.3200080000000001,1.05,6.229871999999999,BEL2,Testing,2025,0.4933379988580189,0.4985327716035775,0.4956993127815719
128,M. Wasinski,Genk II,Genk II,"RDMF, LCB, RCB",RDMF,7,21,450000,2028-06-30,10,901,Belgium,Belgium,right,185,75,yes,9.19,5.094993,10.78906,6.493773999999999,1.0,1.80006,0.7,1.0,5.194422,BEL2,Testing,2025,0.5868768850000142,0.6161648229599803,0.6013342311836131
129,D. Karim,Kortrijk,Lommel SK,"DMF, LDMF, LCMF",DMF,7,21,0,2028-06-30,14,1376,Togo,Togo,right,0,0,yes,9.29,3.336,10.332862,4.516560000000001,1.31,4.838625,1.11146,0.65,6.472750000000001,BEL2,Testing,2025,0.5145469423931466,0.5256041322970357,0.5198507706385561
130,L. Audoor,Club Brugge II,Club Brugge II,"RDMF, LDMF, AMF",RDMF,7,21,350000,2026-06-30,19,1694,Belgium,Belgium,right,184,69,no,9.78,3.189378,12.959856,6.743882,2.82,5.048784,1.859112,1.28,6.374575999999999,BEL2,Testing,2025,0.5992982995500109,0.6233325950284352,0.6111334116698871
131,P. Diop,Zulte-Waregem,Zulte-Waregem,"LDMF, LCMF",LDMF,7,21,0,2028-06-30,27,2569,Senegal,Senegal,right,182,75,no,8.51,3.750802,12.089528,8.159271,1.75,2.384416,0.633114,0.95,6.933036,BEL2,Testing,2025,0.5968448533152644,0.5951199171134836,0.5957931685444106
132,A. Keita,Eupen,Eupen,"RDMF, LCMF, RCMF",RDMF,7,23,0,2027-06-30,25,1895,Guinea,Guinea,right,170,78,no,9.02,1.71,9.734335999999999,4.842000000000001,1.0,2.66,0.711168,2.14,5.127984000000001,BEL2,Testing,2025,0.4102295542607579,0.4169779377002792,0.4133291145228693
133,B. Baiye,Eupen,Eupen,"LDMF, RCMF, LCMF",LDMF,7,24,700000,2025-06-30,22,1733,Belgium,Belgium,right,177,75,no,9.92,2.907698,9.295638000000002,4.935828,0.47,1.351113,0.3675,1.19,4.57314,BEL2,Testing,2025,0.4988090046821243,0.5092647695439402,0.5038046089023535
134,S. Gueulette,La Louvière,La Louvière,"DMF, RCMF",DMF,7,24,0,2026-06-30,25,1908,Belgium,"Belgium, Rwanda",right,174,65,no,9.2,0.9918960000000001,6.888270000000001,2.971988,0.61,0.9918960000000001,0.235719,0.24,3.021198,BEL2,Testing,2025,0.277425896760514,0.2826336457583613,0.2796925820771607
135,Del Piage,RWD Molenbeek,RWD Molenbeek,"DMF, RDMF, RCMF",DMF,7,25,250000,2025-06-30,22,965,Brazil,"Brazil, Italy",right,181,71,no,12.78,2.79669,9.515939999999999,5.597505,0.93,1.399944,0.2799719999999999,0.56,3.826592,BEL2,Testing,2025,0.6923803286129518,0.7314944903186361,0.711802498902177
136,S. Lahssaini,La Louvière,La Louvière,"DMF, RCMF",DMF,7,26,400000,2026-06-30,19,1278,Belgium,"Belgium, Morocco",right,177,72,no,9.15,1.68872,7.395416,4.01154,1.13,3.59118,0.917154,0.63,4.6475,BEL2,Testing,2025,0.3756186486116036,0.3905622210863068,0.3828015128581446
137,S. Abe,RWD Molenbeek,RWD Molenbeek,"LDMF, LCMF",LDMF,7,27,800000,2026-06-30,29,2546,Japan,Japan,right,171,67,no,10.18,4.276536,12.759768,7.211182,1.45,2.051404,0.705612,1.7,7.670075,BEL2,Testing,2025,0.7131582545299581,0.7245188972768868,0.7187068974160427
138,R. Wilmots,Patro Eisden,Patro Eisden,"RDMF, LCB, RCMF",RDMF,7,28,400000,2026-06-30,28,2373,Belgium,Belgium,right,187,76,no,9.64,2.242667,5.666656000000001,2.160948,0.51,0.71,0.08,0.08,2.086546,BEL2,Testing,2025,0.330277882299813,0.3337130033220638,0.3316825911104037
139,T. Janssen,Lokeren-Temse,Lokeren-Temse,"RDMF, DMF, RCMF",RDMF,7,29,0,2027-06-30,29,2593,Belgium,Belgium,,185,79,no,8.93,1.111177,7.030044,3.086094,1.83,2.58044,1.04273,0.72,2.152728,BEL2,Testing,2025,0.2678835947534174,0.2846000732399622,0.275902870780686
140,S. Brebels,Lokeren-Temse,Lokeren-Temse,"LDMF, DMF, LCMF",LDMF,7,30,300000,2026-06-30,31,2897,Belgium,Belgium,right,183,74,no,8.18,2.38298,11.539856,5.090949999999999,1.06,1.06204,0.3564,0.93,4.60708,BEL2,Testing,2025,0.3384888364852622,0.3678326318221841,0.3528577949565055
141,N. Rommens,Zulte-Waregem,Zulte-Waregem,"RDMF, DMF, RCMF",RDMF,7,30,0,2025-06-30,25,2406,Belgium,Belgium,right,185,75,no,9.05,3.518005,13.394717,7.74117,0.79,0.7499250000000001,0.03667400000000001,0.15,7.665087,BEL2,Testing,2025,0.6034624690399647,0.6097528960904313,0.6064234421222815
142,T. Pierrot,Liège,Liège,DMF,DMF,7,31,150000,2026-06-30,22,1227,France,France,right,186,80,no,10.86,1.244868,6.457274,1.758498,0.15,0.7342489999999999,0.0,0.15,1.759912,BEL2,Testing,2025,0.3764865735176736,0.3807431388605981,0.3783238381162258
143,L. Van Eenoo,Patro Eisden,Patro Eisden,"LDMF, LCMF",LDMF,7,34,300000,2026-06-30,31,2946,Belgium,Belgium,left,175,67,no,10.96,2.437584,7.027972,3.580203,1.49,1.108365,0.537432,0.38,3.516884,BEL2,Testing,2025,0.4933088612667136,0.5080099361135878,0.5004255386743999
144,J. Mamani,Wilstermann,Wilstermann,"LDMF, LCMF, RDMF",LDMF,7,24,200000,,9,640,Bolivia,Bolivia,right,176,72,no,10.41,4.076862,14.764399,9.703141,0.84,1.405798,0.42,0.84,7.736526,BOL,Testing,2025,0.7627011812855091,0.7830542202066225,0.7727713308167199
145,H. Cuellar,Always Ready,Always Ready,"DMF, LCMF, RCMF",DMF,7,24,0,,9,895,Bolivia,Bolivia,right,180,73,no,10.46,1.507173,11.165476,5.325404000000001,1.61,2.817002,1.008293,1.31,9.852528,BOL,Testing,2025,0.5420370353517012,0.5738237954050048,0.5577233775373456
146,F. Gonzales,Oriente Petrolero,Oriente Petrolero,"RDMF, LDMF, LCMF",RDMF,7,24,250000,,8,652,Bolivia,Bolivia,right,171,61,no,9.52,3.724552,11.868552,6.764968,0.55,1.105344,0.14,1.1,6.490199999999999,BOL,Testing,2025,0.5957895973762514,0.6020431159038251,0.5987285140594278
147,J. Thomas,Real Oruro,Real Oruro,"DMF, RCMF, LCMF",DMF,7,25,0,,6,540,Bolivia,Bolivia,right,179,76,no,4.67,3.502092,6.164223000000001,4.0,0.5,0.665681,0.16665,0.33,4.497262,BOL,Testing,2025,0.07435802347771223,0.1160482884043348,0.09477940549163526
148,D. Rojas,Oriente Petrolero,Oriente Petrolero,"LDMF, RDMF, DMF",LDMF,7,25,550000,,6,536,Bolivia,Bolivia,right,174,69,no,9.74,3.693382,12.08748,6.047999999999999,0.84,1.846949,0.33335,0.67,5.375916,BOL,Testing,2025,0.5802498857701399,0.5977245758726814,0.5887947380571095
149,R. Spenhay,Blooming,Blooming,"DMF, RCMF",DMF,7,27,500000,2025-12-31,8,684,Bolivia,Bolivia,,168,0,no,8.55,3.026148,14.996389,6.574737,1.05,1.7108,0.5266930000000001,0.39,5.263999999999999,BOL,Testing,2025,0.4462297794750993,0.5218817705675136,0.4838141389030667
150,D. Hoyos,Nacional Potosí,Nacional Potosí,"DMF, LCMF, RCMF",DMF,7,32,275000,,8,558,Bolivia,Bolivia,right,172,70,no,7.74,1.28876,6.776,2.5792,1.13,2.417776,0.80625,0.48,2.900145,BOL,Testing,2025,0.1719573091205884,0.1863544552510439,0.1787714499609633
151,L. Justiniano,Bolívar,Bolívar,"DMF, LDMF",DMF,7,32,275000,2025-12-31,8,818,Bolivia,Bolivia,right,172,71,no,6.27,2.64,11.220462,6.050219999999999,1.65,1.759868,0.440022,0.44,7.150176,BOL,Testing,2025,0.2739564988266414,0.301399363357979,0.2873443238314198
152,A. Chumacero,Wilstermann,Wilstermann,"RDMF, RCMF, DMF",RDMF,7,34,200000,,9,820,Bolivia,Bolivia,right,163,60,no,6.15,3.293094,11.85768,5.594819999999999,0.77,1.75641,0.33,1.65,5.922560999999999,BOL,Testing,2025,0.2841975679093839,0.2974310194554127,0.2904821552982682
153,M. Avilés,Real Tomayapo,Real Tomayapo,"DMF, LDMF, LCMF",DMF,7,37,50000,,8,588,Venezuela,"Venezuela, Bolivia",right,180,80,no,9.95,1.53341,8.878689000000001,3.82588,0.46,2.296368,0.4575,0.15,3.830541,BOL,Testing,2025,0.3963570438471635,0.4256389575814393,0.4107221488879751
154,A. Bejarano,ABB,ABB,"DMF, RDMF",DMF,7,40,50000,,7,638,Argentina,"Argentina, Bolivia",left,170,64,no,9.39,2.850568,10.39275,5.365682000000001,0.67,1.005,0.0,1.51,4.357087000000001,BOL,Testing,2025,0.4692794720411634,0.4796727770549605,0.4742300019186018
155,Bruno Henrique,Internacional,Internacional,"RDMF, RCMF",RDMF,7,35,500000,2025-12-31,8,583,Brazil,"Brazil, Italy",right,180,75,no,6.95,1.851552,7.410024999999999,3.863135,0.77,0.61812,0.0,0.77,4.631661,BRA1,Testing,2025,0.1737539748266754,0.1902772092819147,0.1816324991393103
156,Gabriel,Red Bull Bragantino,Red Bull Bragantino,"LDMF, LCMF, DMF",LDMF,7,32,1800000,2025-12-31,10,863,Brazil,"Brazil, Italy",right,170,69,no,9.49,3.86064,10.842117,5.106552000000001,0.63,1.146601,0.206677,0.21,4.591006,BRA1,Testing,2025,0.5328281240915609,0.5313522374748958,0.531871040986855
157,Tchê Tchê,Vasco da Gama,Vasco da Gama,"RDMF, RW, RAMF",RDMF,7,32,1800000,2025-12-31,8,549,Brazil,Brazil,right,175,66,no,3.44,2.12875,10.65304,4.586125,1.15,2.296,0.9839999999999999,0.98,6.55791,BRA1,Testing,2025,0.1468154722776998,0.1460196469756509,0.1460177948119845
158,Lucas Silva,Cruzeiro,Cruzeiro,LDMF,LDMF,7,32,800000,2026-12-31,10,878,Brazil,Brazil,right,181,76,no,7.59,1.5375,9.941080000000001,3.89697,1.03,2.051206,0.618,1.54,4.509918,BRA1,Testing,2025,0.247824251417738,0.2560377076197925,0.2515806306137223
159,João Schmidt,Santos,Santos,"LDMF, LCMF, RDMF",LDMF,7,32,1000000,2027-12-31,8,673,Brazil,Brazil,left,183,80,no,10.7,3.21,14.979465,6.821464,0.27,0.803253,0.0,0.27,6.957615999999999,BRA1,Testing,2025,0.6520339943229149,0.6946713782375729,0.6731997050371183
160,Alisson,São Paulo,São Paulo,"RDMF, RCMF",RDMF,7,31,2000000,2027-12-31,10,959,Brazil,Brazil,right,174,73,no,6.1,3.09375,9.66264,5.352506,0.75,1.407636,0.19,1.13,6.57153,BRA1,Testing,2025,0.239478239151644,0.2661800171094015,0.2524791998623116
161,E. Pulgar,Flamengo,Flamengo,"RDMF, RCMF, LDMF",RDMF,7,31,5000000,2025-12-31,9,704,Chile,Chile,right,187,74,no,6.39,1.280064,12.01427,4.729284,0.77,1.152,0.26,0.38,6.39015,BRA1,Testing,2025,0.2028239281011102,0.2290252359278373,0.2155573699569746
162,Ricardo Ryller,Vitória,Vitória,"DMF, LCMF, RDMF",DMF,7,31,650000,2025-12-31,11,623,Brazil,Brazil,right,184,78,no,8.67,3.897649,6.932426999999999,4.7652,0.43,1.587956,0.0,0.14,5.057244000000001,BRA1,Testing,2025,0.4146877699395633,0.4218104515998173,0.4179766549113813
