Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,xG,xA,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1712,C. Bassogog,Al Akhdoud,Al Akhdoud,"RAMF, RW, RWF",RAMF,10,29.0,1500000,2025-06-30,32,3066,Cameroon,Cameroon,left,173,72,no,2.58,1.289535,2.963227,3.73086,4.815692,0.13,0.15,SAUD,Testing,2025,0.2504865979804802,0.2308178868146348,0.2384034936345881
1713,Abdulmalek Al Shammari,Al Orubah,Al Orubah,"RAMF, LB",RAMF,10,29.0,0,,24,1343,Saudi Arabia,Saudi Arabia,left,177,63,yes,8.71,4.422,6.765329999999999,3.816784,2.41316,0.03,0.06,SAUD,Testing,2025,0.56702908404087,0.5932764286491953,0.5789094116977972
1714,Abdulrahman Al Oboud,Al Ittihad,Al Ittihad,"LAMF, RAMF, LWB",LAMF,10,30.0,750000,2026-06-30,29,1392,Saudi Arabia,Saudi Arabia,right,174,70,no,5.43,3.3,5.171103,3.818404,4.9115,0.39,0.21,SAUD,Testing,2025,0.5178372004129929,0.5043238273776952,0.5096326172253902
1715,G. Nkoudou,Dhamk,Dhamk,"LAMF, LW, LWF",LAMF,10,30.0,5000000,2026-06-30,29,2969,France,"France, Cameroon",right,172,75,no,3.64,1.969032,6.336099000000001,5.459346,6.91335,0.3,0.12,SAUD,Testing,2025,0.5069181231745225,0.5020475523401603,0.50301540258753
1716,T. Murg,Al Khaleej,Al Khaleej,"RW, RAMF",RW,10,30.0,1800000,2026-06-30,16,1214,Austria,Austria,left,173,70,yes,4.82,2.448747,5.6316,3.04164,3.186537,0.12,0.12,SAUD,Testing,2025,0.3178222542317699,0.3252593575193417,0.3195316022422565
1717,Sultan Mandash,Al Taawon,Al Taawon,"RW, RAMF, RWF",RW,10,30.0,400000,2026-06-30,29,1732,Saudi Arabia,Saudi Arabia,left,172,71,no,4.36,2.962048,3.377304000000001,3.014361,4.312101999999999,0.12,0.05,SAUD,Testing,2025,0.3211532769191841,0.2927666694066313,0.3049075895383628
1718,K. Narey,Al Ula,Al Khaleej,"RW, RAMF",RW,10,30.0,2500000,,13,1330,Germany,"Germany, Togo",both,180,74,no,4.74,2.50448,3.386836,2.031764,2.302218,0.2,0.07,SAUD,Testing,2025,0.1971570236380897,0.1901764954283158,0.1912788669518564
1719,Saleh Al Amri,Al Raed,Al Raed,"LW, CF, LCMF",LW,10,31.0,650000,2026-06-30,33,3120,Saudi Arabia,Saudi Arabia,right,176,66,yes,4.9,2.62456,6.23328,3.285891,2.857503,0.16,0.06,SAUD,Testing,2025,0.3547142179349653,0.3631908524619321,0.3570541234641089
1720,Y. Carrasco,Al Shabab,Al Shabab,"LWF, CF, LW",LWF,11,31.0,14000000,2027-06-30,16,1476,Belgium,"Belgium, Spain",right,181,72,no,2.99,1.82818,4.63182,2.991017,5.488,0.2,0.17,SAUD,Testing,2025,0.3242718040073512,0.3103153019632579,0.3152717714460492
1721,Fábio Martins,Al Khaleej,Al Khaleej,"LAMF, LW",LAMF,10,31.0,2800000,2025-12-31,32,2868,Portugal,"Portugal, Brazil",right,177,69,no,6.78,3.451124,5.117842,3.831085,3.32508,0.16,0.05,SAUD,Testing,2025,0.4617761694219072,0.448053671132388,0.4533006936116077
1722,S. Mané,Al Nassr,Al Nassr,"LAMF, LW, AMF",LAMF,10,33.0,15000000,2026-06-30,32,3244,Senegal,Senegal,right,174,69,no,4.97,2.412,5.104435,3.413174,4.968276,0.4,0.17,SAUD,Testing,2025,0.4142960221740205,0.4062275306635876,0.4085153129737269
1723,C. Goodwin,Al Wehda,Al Wehda,"LAMF, LW, RAMF",LAMF,10,33.0,1200000,2025-06-30,28,2152,Australia,Australia,left,183,72,no,2.76,1.631421,3.636395,2.717357,2.38543,0.15,0.17,SAUD,Testing,2025,0.2016176968617512,0.2096409410043414,0.2032768525321068
1724,Salem Al Dawsari,Al Hilal,Al Hilal,"LAMF, LW",LAMF,10,33.0,2000000,2027-06-30,32,3173,Saudi Arabia,Saudi Arabia,right,173,71,no,3.49,2.298,7.064953,5.697827999999999,4.114752,0.35,0.3,SAUD,Testing,2025,0.5846409489877263,0.5531123105293037,0.5675998917477534
1725,Cristian Tello,Al Orubah,Al Orubah,"LW, AMF",LW,10,33.0,2300000,2026-06-30,26,1966,Spain,Spain,both,178,72,no,3.2,1.512946,4.621224000000001,2.838268,2.5168,0.11,0.14,SAUD,Testing,2025,0.2235769283154179,0.2169492198577668,0.217953944402552
1726,R. Mahrez,Al Ahli,Al Ahli,"RAMF, RW",RAMF,10,34.0,12000000,2027-06-30,31,3139,France,"France, Algeria",left,179,67,no,3.87,2.409336,4.958905,4.789112,2.407291,0.15,0.3,SAUD,Testing,2025,0.4553264223948758,0.4373502752685883,0.4446987233232572
1727,M. Batna,Al Fateh,Al Fateh,"RAMF, RW, RWF",RAMF,10,34.0,650000,2025-06-30,28,2817,Morocco,Morocco,right,185,76,no,3.58,1.982811,4.279926,3.450681,7.955083999999998,0.34,0.21,SAUD,Testing,2025,0.4108834388199268,0.4090059537933555,0.4081972938537079
1728,Yehya Al Shehri,Al Riyadh,Al Riyadh,"RW, RCMF",RW,10,34.0,100000,,28,1979,Saudi Arabia,Saudi Arabia,left,164,68,no,4.27,2.273664,6.231884,3.591,1.272953,0.04,0.1,SAUD,Testing,2025,0.320612345454483,0.3366512713600537,0.3266436042212075
1729,Khalid Kaabi,Al Feiha,Al Feiha,"RW, RAMF, AMF",RW,10,35.0,100000,2025-06-30,21,1041,Saudi Arabia,Saudi Arabia,right,171,66,no,5.88,2.93913,2.507526,1.553411,2.678427,0.17,0.07,SAUD,Testing,2025,0.2024111999544734,0.19641452249104,0.1970419852704015
1730,T. Keskinen,Aberdeen,Aberdeen,"RAMF, LAMF",RAMF,10,22.0,1200000,2028-06-30,36,2632,Finland,Finland,both,180,67,no,5.81,3.725784,2.156648,1.095648,4.1715,0.18,0.09,SCT,Testing,2025,0.3026053320105268,0.2612420362481925,0.2797971575005984
1731,Yang Hyun-Jun,Celtic,Celtic,"RWF, LWF, LW",RWF,11,22.0,2000000,2028-05-31,23,1096,Korea Republic,Korea Republic,right,179,69,no,4.95,3.587085,7.261215000000001,4.692324,5.122215,0.3,0.21,SCT,Testing,2025,0.6497430836396394,0.6085799981930943,0.6280633319366515
1732,S. Morris,Aberdeen,Aberdeen,"RAMF, RW",RAMF,10,23.0,125000,2026-05-31,38,1561,England,England,right,183,68,no,4.9,3.116374,2.648583,2.366497,6.287015,0.14,0.19,SCT,Testing,2025,0.346933796484427,0.3409452307145956,0.341996641980473
1733,Musa Drammeh,Hearts,Hearts,"RAMF, CF, RW",RAMF,10,23.0,0,2027-05-31,22,1090,Spain,"Spain, Gambia",right,188,76,no,6.61,3.468439,0.825,0.7425,3.38496,0.35,0.04,SCT,Testing,2025,0.1942010498427335,0.1931619761996088,0.1912936641311211
1734,Duk,Leganés,Aberdeen,"LAMF, CF, RAMF",LAMF,10,25.0,1500000,2025-05-31,19,1070,Portugal,"Portugal, Cape Verde Islands",right,182,78,no,6.14,3.19599,2.521479,1.09563,5.4665,0.19,0.2,SCT,Testing,2025,0.2981262495135051,0.313814839606513,0.3039152308203429
1735,N. Kühn,Celtic,Celtic,RWF,RWF,11,25.0,2500000,2029-06-30,32,2028,Germany,Germany,left,174,74,no,4.29,2.599576,7.616154,5.381278,5.475008,0.49,0.21,SCT,Testing,2025,0.6681288486448805,0.6090877223009156,0.6375380522854635
1736,G. Middleton,Dundee United,Dundee United,"LW, LWF, RW",LW,10,25.0,450000,2025-05-31,29,2276,England,"England, Scotland",left,176,68,no,4.03,1.9,3.714759,3.320228,3.2431,0.08,0.2,SCT,Testing,2025,0.2964139786010084,0.2819980485397212,0.2871010529884616
1737,K. Trapanovski,Dundee United,Dundee United,"LW, LWF, AMF",LW,10,25.0,400000,2026-06-30,29,1479,North Macedonia,North Macedonia,right,180,66,no,4.02,2.677005,2.55528,2.192289000000001,4.016115,0.29,0.07,SCT,Testing,2025,0.2332044186319025,0.2287536646688684,0.2287016464629072
1738,J. Okkels,Aberdeen,Aberdeen,LAMF,LAMF,10,25.0,3000000,2027-06-30,16,926,Denmark,Denmark,right,183,75,no,4.67,3.010493,3.692139,2.624217999999999,3.7908,0.15,0.09,SCT,Testing,2025,0.3257545909514123,0.2889593664252322,0.3053057707644694
1739,F. Murray,Kilmarnock,Kilmarnock,"LW, LWB",LW,10,26.0,350000,2025-05-31,33,2589,Scotland,Scotland,right,173,68,no,5.42,2.642392,4.068879,3.510864,5.282424,0.12,0.19,SCT,Testing,2025,0.4224257736357369,0.4189415094631939,0.4189680416396865
1740,N. Bajrami,Rangers,Rangers,"LAMF, AMF, CF",LAMF,10,26.0,4500000,2027-06-30,28,1583,Switzerland,"Switzerland, Albania",right,179,68,no,3.81,2.389095,7.673797,4.606466,3.014739,0.15,0.09,SCT,Testing,2025,0.5455281856319426,0.4534693786917546,0.4980165871027208
1741,Y. Dhanda,Hearts,Hearts,"LW, RW, LWF",LW,10,26.0,1000000,2027-05-31,25,961,England,"England, India",right,173,63,no,4.12,2.24664,7.583127000000001,5.432385,3.463785,0.05,0.14,SCT,Testing,2025,0.5920325835100758,0.5144562825527816,0.551921401497442
1742,I. Hagi,Rangers,Rangers,"LAMF, LW, AMF",LAMF,10,26.0,2000000,2026-05-31,24,1566,Türkiye,"Türkiye, Romania",both,182,72,no,5.23,2.646482,6.261123,4.71523,3.446391,0.16,0.23,SCT,Testing,2025,0.4959774988775911,0.4920932183963674,0.4925369840780502
1743,S. Tiffoney,Dundee,Dundee,"LWF, LW, CF",LWF,11,26.0,400000,2025-05-31,35,2057,Scotland,Scotland,right,176,70,no,5.64,3.41328,3.413472000000001,2.36561,3.981362,0.14,0.06,SCT,Testing,2025,0.3296411168835804,0.3141833478356065,0.3199041286766636
1744,D. Maeda,Celtic,Celtic,"LWF, CF",LWF,11,27.0,7000000,2027-05-31,34,2745,Japan,Japan,right,173,68,no,4.88,2.793525,2.088593,1.987328,2.661966,0.35,0.18,SCT,Testing,2025,0.2145531632093833,0.2142043751964989,0.2120522136120015
1745,V. Černý,Rangers,Rangers,"RAMF, RW",RAMF,10,27.0,7000000,2027-06-30,33,2669,Czech Republic,Czech Republic,left,182,68,yes,3.74,1.818,6.644352,6.202084,4.183026,0.34,0.35,SCT,Testing,2025,0.5711462868108383,0.5406010936921009,0.5545584450563004
1746,D. Armstrong,Kilmarnock,Kilmarnock,"RW, RWB",RW,10,27.0,1500000,2025-05-31,33,2200,Scotland,"Scotland, Republic of Ireland",left,175,64,no,6.18,3.478721999999999,4.74719,5.321535,5.932405,0.15,0.18,SCT,Testing,2025,0.6436739701407933,0.603999636248529,0.6227228254222616
1747,G. Kiltie,St. Mirren,St. Mirren,"LWF, AMF, LCMF",LWF,11,28.0,600000,2027-05-31,29,1433,Scotland,Scotland,right,178,70,no,5.08,3.0848,2.57247,1.993584,3.025269,0.13,0.01,SCT,Testing,2025,0.2096910041083835,0.2042329367304526,0.2046134505612207
1748,J. McGrath,Aberdeen,Aberdeen,"LAMF, AMF, RAMF",LAMF,10,28.0,900000,2025-05-31,25,1987,Republic of Ireland,Republic of Ireland,right,175,70,no,7.43,3.489381,5.797662,3.303196,3.258900000000001,0.21,0.2,SCT,Testing,2025,0.4921960616359651,0.4812868258376102,0.4852214688215729
1749,A. Forrest,Hearts,Hearts,"RW, LAMF, RWF",RW,10,28.0,750000,2026-05-31,31,1269,Scotland,Scotland,right,175,70,no,4.4,2.483739,4.324874,3.689175,4.112,0.19,0.08,SCT,Testing,2025,0.3439680844343091,0.3311264295477903,0.3355854552059617
1750,B. Spittal,Hearts,Hearts,"LAMF, LCMF, LW",LAMF,10,29.0,850000,2027-05-31,35,2580,Scotland,Scotland,right,184,77,no,4.85,1.918564,11.686404,7.745087999999998,1.605888,0.09,0.22,SCT,Testing,2025,0.7561034980495089,0.736728501443556,0.7456650306402572
1751,M. Kennedy,Kilmarnock,Kilmarnock,"LW, LWB",LW,10,30.0,350000,2026-05-31,19,1226,Northern Ireland,"Northern Ireland, Scotland",right,175,68,no,4.62,1.83348,4.333516,4.918941999999999,6.018267,0.12,0.2,SCT,Testing,2025,0.4597541019471038,0.4399027427191193,0.4481991324032833
1752,J. Forrest,Celtic,Celtic,"RWF, LWF, RAMF",RWF,11,33.0,1000000,2026-05-31,23,1026,Scotland,Scotland,right,175,77,no,4.66,2.835375,4.027149,5.673976,6.861922,0.25,0.27,SCT,Testing,2025,0.6031278456487619,0.5754144151773638,0.5880547891146891
1753,J. Hoilett,Hibernian,Hibernian,"LWF, AMF, CF",LWF,11,35.0,150000,,28,1655,Canada,"Canada, Jamaica",right,174,70,no,6.04,3.317982,5.275494,3.318264,4.4064,0.18,0.2,SCT,Testing,2025,0.4936363252149487,0.4703742277751945,0.4804712757924368
1754,U. Ljubomirac,Mladost Lučani,Mladost Lučani,"RW, RB, CF",RW,10,35.0,75000,2025-06-30,32,2348,Serbia,Serbia,right,181,77,no,6.98,3.375214,4.831145999999999,2.105384,2.683731,0.07,0.05,SER,Testing,2025,0.3284187950719209,0.3226398531546016,0.3235319321635592
1755,N. Bastajić,Napredak Kruševac,Napredak Kruševac,"LAMF, LW",LAMF,10,34.0,150000,2025-06-30,32,2713,Serbia,Serbia,right,184,79,no,5.04,3.019159,4.48125,2.951783,6.965612,0.2,0.17,SER,Testing,2025,0.4490073808815438,0.4402937563782071,0.4430059448928509
1756,A. Stevanović,IMT Novi Beograd,IMT Novi Beograd,"LW, LWF",LW,10,34.0,225000,2026-06-30,29,1224,Switzerland,"Switzerland, Serbia",right,184,74,no,4.41,2.130752,7.796166,5.077324,3.233637,0.05,0.09,SER,Testing,2025,0.5662295492125526,0.4820704404710344,0.5227408024134954
1757,A. Ljajić,Novi Pazar,Novi Pazar,"LAMF, AMF, CF",LAMF,10,33.0,400000,2025-06-30,35,3176,Serbia,Serbia,right,182,80,no,2.18,0.9926740000000001,9.124609999999999,5.778872,3.626661,0.19,0.21,SER,Testing,2025,0.5692147189910433,0.5168456726163486,0.5416769156081432
1758,D. Stoiljković,Napredak Kruševac,Napredak Kruševac,"RAMF, RW, RB",RAMF,10,30.0,350000,2025-06-30,31,2018,Serbia,Serbia,left,183,78,no,5.0,2.58435,3.748396,3.030318,3.30058,0.2,0.17,SER,Testing,2025,0.3040396210168108,0.3145540378203007,0.3072513662103306
1759,N. Karaklajić,Napredak Kruševac,Napredak Kruševac,"RAMF, LW, CF",RAMF,10,30.0,400000,2025-05-31,27,2061,Serbia,Serbia,right,177,72,no,4.45,2.316104,4.238872,2.878609999999999,3.494964,0.06,0.13,SER,Testing,2025,0.2665765748982795,0.2670587120762208,0.2646463815051976
1760,R. Antwi,Novi Pazar,Novi Pazar,"RAMF, LW",RAMF,10,29.0,250000,2025-06-30,30,2495,Netherlands,"Netherlands, Ghana",left,176,73,no,5.81,3.17709,2.20116,1.261106,3.283795,0.2,0.08,SER,Testing,2025,0.2228126994212694,0.2170475222058583,0.2176199950849334
1761,D. Ivanović,Čukarički,Čukarički,"RAMF, LAMF, RW",RAMF,10,29.0,2000000,2026-06-30,30,2395,Croatia,"Croatia, Serbia",right,179,75,no,5.19,3.084611999999999,4.05783,3.6835,6.238052,0.22,0.12,SER,Testing,2025,0.4776222793503651,0.4518527406342877,0.4631523721549946
1762,A. Kalulu,Partizan,Partizan,"RW, RAMF",RW,10,29.0,1800000,2026-06-30,34,2583,France,"France, Congo DR",right,166,60,no,5.16,2.575464,3.587015,3.66,4.180596,0.11,0.19,SER,Testing,2025,0.3720820815270018,0.3713123251063077,0.3698365339162829
1763,I. Davidović,Tekstilac Odžaci,Tekstilac Odžaci,"RAMF, RW, AMF",RAMF,10,29.0,0,,31,2220,Serbia,Serbia,unknown,0,0,no,5.39,2.55249,3.772911999999999,1.947168,5.554704999999999,0.22,0.07,SER,Testing,2025,0.2765986004975826,0.2762122226936041,0.2742625430359977
1764,S. Owusu,OFK Beograd,OFK Beograd,"RAMF, RW",RAMF,10,29.0,500000,2025-06-30,22,1026,Ghana,Ghana,left,168,62,no,3.16,1.405644,5.086921,3.510089999999999,7.453320000000001,0.18,0.18,SER,Testing,2025,0.3707939373473293,0.3627848789172859,0.3649142046818392
1765,F. Ezeh,Ankara Keçiörengücü,Železničar Pancevo,"LW, LAMF",LW,10,27.0,150000,2025-06-30,20,1450,Nigeria,Nigeria,right,178,79,no,5.52,3.41551,4.096354,4.34343,5.216027999999999,0.15,0.09,SER,Testing,2025,0.5235183864757935,0.4882289895114016,0.5044103717175564
1766,S. Cvetković,Železničar Pancevo,Železničar Pancevo,"LAMF, RW, RAMF",LAMF,10,27.0,200000,2025-06-30,33,2441,Serbia,Serbia,right,184,75,no,3.43,1.512287,2.28863,1.956357,4.27548,0.23,0.13,SER,Testing,2025,0.1353219977639157,0.1402222972571564,0.1352187274243223
1767,K. Bevis,Radnički Kragujevac,Radnički Kragujevac,"LW, LAMF, LWF",LW,10,27.0,750000,2025-06-30,35,2865,France,"France, Guadeloupe",right,173,70,no,4.12,2.418658,5.588975,3.424617,4.553878,0.26,0.15,SER,Testing,2025,0.3887471471252028,0.3987991492038819,0.3919778549415162
1768,I. Abass,Jedinstvo Ub,Jedinstvo Ub,"LAMF, LW, CF",LAMF,10,26.0,225000,2025-06-30,15,1351,Ghana,Ghana,right,173,69,no,5.13,3.196356,3.33326,2.664339,5.597046000000001,0.23,0.17,SER,Testing,2025,0.3983237856099041,0.3717139188914516,0.3831976338676575
1769,V. Radočaj,IMT Novi Beograd,IMT Novi Beograd,"RW, RAMF",RW,10,26.0,1000000,2026-06-30,31,1992,Serbia,Serbia,right,176,73,no,5.65,2.711602000000001,3.79698,3.662848000000001,4.564080000000001,0.18,0.17,SER,Testing,2025,0.3838656725760433,0.3955112319274922,0.387881062522511
1770,A. Todoroski,Bačka Topola,Bačka Topola,"RW, CF, RWF",RW,10,26.0,1500000,2026-06-30,28,2171,North Macedonia,"North Macedonia, Austria",left,174,67,no,3.98,2.111883,4.4784,2.489156,5.97032,0.22,0.13,SER,Testing,2025,0.3273547773130613,0.3058265491505238,0.3145668001397206
1771,L. Ilić,Crvena Zvezda,Crvena Zvezda,"RAMF, RW, AMF",RAMF,10,25.0,1500000,2028-06-30,34,1805,Serbia,Serbia,left,182,77,no,4.64,2.294388,7.477696,5.033342999999999,4.036449999999999,0.41,0.36,SER,Testing,2025,0.6497035832519242,0.5777905069323287,0.6126031872933168
1772,Milson,Crvena Zvezda,Crvena Zvezda,"LAMF, LW",LAMF,10,25.0,4000000,2028-06-30,27,1401,Angola,"Angola, Portugal",right,170,66,no,4.82,3.27794,5.653743,4.563416,7.901712,0.28,0.27,SER,Testing,2025,0.6165023038127457,0.6034012804474352,0.6087966949876228
1773,C. Zady Sery,Molde,Vojvodina,"LAMF, LW, LWF",LAMF,10,25.0,800000,2027-06-30,26,2268,Côte d'Ivoire,Côte d'Ivoire,right,176,69,no,3.06,1.506162,7.29972,4.365752,7.2615,0.26,0.15,SER,Testing,2025,0.5135831853389032,0.4463924185339577,0.4784478266412948
1774,B. Nikčević,Čukarički,Čukarički,"RAMF, RW, RB",RAMF,10,25.0,1000000,2026-06-30,25,1273,Montenegro,"Montenegro, Serbia",right,182,79,no,7.28,4.88043,3.886292,3.608509,4.38228,0.14,0.12,SER,Testing,2025,0.5382171942214387,0.5322489077987296,0.533856680182428
1775,I. Milosavljević,Bačka Topola,Bačka Topola,"RW, RCMF",RW,10,25.0,1000000,2025-06-30,23,978,Serbia,Serbia,left,180,74,no,5.43,2.486484,4.510464,3.132765,2.48428,0.08,0.04,SER,Testing,2025,0.2859878205362867,0.2711370810420738,0.2764259701317937
1776,P. Mboungou,Bačka Topola,Bačka Topola,"LW, CF, LAMF",LW,10,24.0,2700000,2027-06-30,29,2064,Congo,Congo,right,175,67,no,3.27,2.004687,3.531185,2.181113,5.449826000000001,0.36,0.14,SER,Testing,2025,0.2701626144635812,0.2568962823944249,0.2613484487154624
1777,R. Bosić,Radnički Niš,Radnički Niš,"LW, LAMF, LWB",LW,10,24.0,400000,2026-06-30,30,2328,Serbia,Serbia,right,183,73,no,6.26,4.060161,3.748542,4.175999999999999,6.688157,0.26,0.17,SER,Testing,2025,0.5876188706478096,0.550312823029134,0.5676893730370873
1778,A. Ćirković,Ferencváros,Bačka Topola,"LW, LWF",LW,10,23.0,2700000,2026-06-30,18,1237,Serbia,Serbia,right,180,75,no,4.73,2.620488,4.8048,5.529888,6.694643999999999,0.38,0.27,SER,Testing,2025,0.590315861072322,0.5789010122543972,0.5833782871635435
1779,S. Tomović,Spartak Subotica,Spartak Subotica,"LW, LCMF, LWF",LW,10,23.0,800000,2027-06-30,32,2549,Serbia,Serbia,both,184,75,no,2.9,1.590312,6.247427999999998,4.728815,4.801979999999999,0.27,0.12,SER,Testing,2025,0.4249491592104055,0.4079469938247187,0.4147199333145021
1780,D. Kokanović,Vojvodina,Vojvodina,"RAMF, AMF, LCMF",RAMF,10,23.0,100000,2027-06-30,29,2355,Serbia,Serbia,,0,0,no,7.15,3.362226,5.008696,2.328445,3.89724,0.24,0.04,SER,Testing,2025,0.3692055001023939,0.3693576664602332,0.3674137602118726
1781,V. Lučić,IMT Novi Beograd,IMT Novi Beograd,"LW, CF, LAMF",LW,10,22.0,2500000,2025-06-30,25,2226,Serbia,Serbia,right,185,76,yes,6.79,3.799038,7.762006,4.569392000000001,5.820264999999999,0.32,0.1,SER,Testing,2025,0.6749725203586352,0.6318981974834756,0.6524090349474707
1782,A. Radulović,Rapid Wien,Vojvodina,"RAMF, RWF, RW",RAMF,10,22.0,2500000,2026-06-30,17,921,Montenegro,"Montenegro, Serbia",right,175,68,yes,4.79,2.244473,4.788,2.343588,4.789823999999999,0.46,0.1,SER,Testing,2025,0.3216037853406769,0.315031146063245,0.3162987163998222
1783,Diogo Bezerra,OFK Beograd,OFK Beograd,"LAMF, LW",LAMF,10,22.0,0,2027-06-30,15,1276,Brazil,Brazil,,0,0,no,4.51,2.18672,3.246074,2.962768,5.07764,0.19,0.23,SER,Testing,2025,0.3219367330519498,0.3316882638094906,0.3248189065010092
1784,N. Mituljikić,OFK Beograd,OFK Beograd,"RW, RAMF",RW,10,22.0,650000,2025-06-30,30,1697,Serbia,Serbia,left,182,74,yes,7.48,4.718428,3.127591999999999,1.80009,3.50217,0.25,0.1,SER,Testing,2025,0.4021691352166364,0.4002889899508132,0.3994558494658403
1785,N. Jovanovic,Železničar Pancevo,Železničar Pancevo,"RAMF, RW",RAMF,10,21.0,0,,25,1381,Serbia,Serbia,unknown,0,0,no,6.91,4.432971,2.931042000000001,2.538804,5.277149999999999,0.1,0.18,SER,Testing,2025,0.410099926907683,0.4265673554558694,0.4166110819304217
1786,Z. Ibrahim,Partizan,Partizan,"LW, LAMF, RAMF",LW,10,20.0,0,2028-06-30,26,1955,Ghana,Ghana,right,175,66,no,7.5,4.278912,3.312,3.7275,4.928175,0.38,0.13,SER,Testing,2025,0.5209533978638601,0.5173749677110613,0.5177402252682313
1787,M. Gluščević,Radnički Kragujevac,Radnički Kragujevac,"RAMF, RW, CF",RAMF,10,20.0,0,2026-12-31,29,1460,Serbia,Serbia,right,0,0,no,4.62,2.156593,2.714286,1.723494,4.44,0.2,0.01,SER,Testing,2025,0.1615991853251903,0.1666741186108239,0.161661308291701
1788,U. Miladinović,Čukarički,Čukarički,"LAMF, LW, AMF",LAMF,10,20.0,0,,24,1570,Serbia,Serbia,right,0,0,no,9.29,4.984544000000001,3.895615,2.409336,7.623988000000001,0.13,0.09,SER,Testing,2025,0.4615826968614183,0.4743071305249649,0.4663692743300865
1789,R. Denzell,Jedinstvo Ub,Jedinstvo Ub,"RAMF, CF, RW",RAMF,10,20.0,0,,22,1416,Ghana,Ghana,unknown,0,0,no,5.72,2.923711,3.367223,1.968057,4.25657,0.17,0.08,SER,Testing,2025,0.2823284313494632,0.2711103201703441,0.2745774369805293
1790,N. Skrobonja,Tekstilac Odžaci,Tekstilac Odžaci,"LAMF, LW, AMF",LAMF,10,19.0,0,2025-06-30,20,1121,Serbia,Serbia,right,187,0,no,4.42,2.969666,4.33405,1.846165,4.25436,0.16,0.09,SER,Testing,2025,0.2996131032308539,0.2721752597708856,0.2837794131883256
1791,B. Mirčetić,Radnički Kragujevac,Radnički Kragujevac,"RW, RCMF, AMF",RW,10,19.0,0,2028-06-30,32,2226,Serbia,Serbia,left,184,75,no,6.63,4.163399999999999,5.78435,3.961034999999999,4.650175999999999,0.22,0.13,SER,Testing,2025,0.5565600795010851,0.5544677290265602,0.5541975935907001
1792,O. Bondzulic,Mladost Lučani U19,Mladost Lučani,"LW, CF, LWF",LW,10,17.0,0,2025-07-24,16,1397,Serbia,Serbia,right,0,0,no,4.25,2.192577,1.28565,0.58234,6.570438,0.22,0.05,SER,Testing,2025,0.06189956636379788,0.09784224531795764,0.07714601577365016
1793,A. Maksimović,Grafičar,Crvena Zvezda,"RAMF, AMF, RW",RAMF,10,17.0,0,,27,1384,Serbia,Serbia,left,177,67,no,3.25,1.822766,5.788996000000001,3.704896,5.007801,0.37,0.23,SER,Testing,2025,0.3683397187258101,0.3947187753060167,0.3796976944409813
1794,J. Ćirić,Mladost Lučani U19,Mladost Lučani,"LW, LWF, RWF",LW,10,18.0,0,,25,1201,Serbia,Serbia,left,175,0,no,4.8,3.3,2.09718,1.500075,3.297336,0.17,0.11,SER,Testing,2025,0.2302984811133088,0.2144241647454256,0.2200584070445279
1795,L. Jovanović,OFK Beograd,OFK Beograd,"RAMF, AMF, RW",RAMF,10,18.0,0,,19,997,Serbia,Serbia,right,182,63,no,3.88,2.164916,3.52313,2.888403,6.228695,0.18,0.14,SER,Testing,2025,0.3202738267787266,0.320784430500669,0.3185169290036976
1796,Iago Aspas,Celta de Vigo,Celta de Vigo,"RWF, CF, AMF",RWF,11,37.0,3000000,2026-06-30,30,1939,Spain,Spain,left,176,67,no,3.48,1.577961,6.590879999999999,4.498781999999999,3.111342,0.38,0.15,SPA1,Testing,2025,0.3933989151165669,0.3987648120186183,0.3942934074239607
1797,Rubén Peña,Osasuna,Osasuna,"RWF, RW, RB",RWF,11,33.0,2200000,2025-06-30,25,908,Spain,Spain,right,170,62,no,7.73,4.755012,5.354340000000001,4.66011,2.280256,0.09,0.06,SPA1,Testing,2025,0.6572261346118161,0.5930661244449259,0.6240360292231053
1798,D. Brašanac,Leganés,Leganés,"LW, AMF, RDMF",LW,10,33.0,1400000,2025-06-30,30,1798,Serbia,Serbia,right,178,72,no,6.71,3.005032,4.856628,1.45008,0.60003,0.06,0.02,SPA1,Testing,2025,0.2472107643512216,0.2500258438401037,0.2463931461989466
1799,Adri Embarba,Rayo Vallecano,Rayo Vallecano,"LW, LAMF, RAMF",LW,10,33.0,1800000,2026-06-30,35,1786,Spain,Spain,right,173,68,yes,6.8,3.87872,3.47923,1.968,3.273779,0.1,0.07,SPA1,Testing,2025,0.3438934445926871,0.3335999867211038,0.3367884659744693
1800,Iván Sánchez,Real Valladolid,Real Valladolid,"RW, RAMF",RW,10,32.0,1000000,2025-06-30,32,1591,Spain,Spain,left,169,66,no,5.43,3.169272,6.390936,5.992427999999999,6.960459999999999,0.05,0.14,SPA1,Testing,2025,0.6837876169573082,0.6602401887630907,0.6710425977857721
