Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
5,Diogo Amado,União de Leiria,União de Leiria,"DMF, RCMF, LCMF",DMF,7,34,0,2024-06-30,24,1605,Portugal,Portugal,right,178,74,no,9.08,1.904112,8.916336,4.2618,0.34,1.569051,0.226678,0.79,4.652765,POR2,Testing,2024,0.4488376637172753,0.4494373443177552,0.4491375040175152
6,Hélio Cruz,CF Os Belenenses,CF Os Belenenses,"RDMF, DMF, LDMF",RDMF,7,30,0,2024-06-30,22,1613,Portugal,"Portugal, Cape Verde Islands",right,180,72,no,6.97,1.44846,5.521824000000001,2.232811,0.73,2.067296,0.45,0.28,2.787968,POR2,Testing,2024,0.020004510768675,0.04838906681128689,0.03419678878998094
7,Yannick Semedo,Santa Clara,Santa Clara,"LDMF, AMF, RCMF",LDMF,7,28,0,2025-06-30,26,1767,Cape Verde Islands,"Cape Verde Islands, Portugal",right,173,65,no,7.18,2.64932,10.38864,6.42,0.97,1.67855,0.355,1.02,6.46947,POR2,Testing,2024,0.838767667643935,0.7649856536462842,0.8018766606451095
8,Diogo Prioste,Benfica II,Benfica II,"RDMF, LDMF, LCMF",RDMF,7,20,0,,27,1825,Portugal,Portugal,right,179,76,no,8.04,3.255624,9.912224,5.37351,0.94,1.625755,0.392688,0.79,6.266195,POR2,Testing,2024,0.6872943641377451,0.68168240425316,0.6844883841954525
9,André Ceitil,Tondela,Tondela,"RDMF, LCMF, DMF",RDMF,7,29,0,2025-06-30,32,1980,Portugal,Portugal,right,184,78,no,10.41,1.818553,7.685275000000001,3.27132,1.09,1.501304,0.546694,0.77,3.228436,POR2,Testing,2024,0.5463035331997603,0.5074007156288272,0.5268521244142936
10,Washington Santana,Feirense,Feirense,"DMF, CB, LCMF",DMF,7,35,0,2024-06-30,25,2048,Brazil,Brazil,right,182,73,no,10.63,2.46228,10.196728,4.57104,1.14,2.023098,0.876418,0.66,3.998483999999999,POR2,Testing,2024,0.8715414559027057,0.806024287889314,0.8387828718960098
11,Filipe Cardoso,Penafiel,Penafiel,"DMF, LCMF, RCMF",DMF,7,29,0,2024-06-30,27,2069,Portugal,Portugal,right,190,84,no,8.44,1.347004,7.134435,3.830103,0.61,1.085584,0.305,0.22,3.477319,POR2,Testing,2024,0.1578286227692393,0.1537458028929694,0.1557872128311043
12,Sori Mané,Academico Viseu,Academico Viseu,"DMF, LDMF, RCMF",DMF,7,28,0,2025-06-30,26,2074,Guinea-Bissau,"Guinea-Bissau, Portugal",right,190,76,no,7.46,2.601648,6.85746,4.034856,0.48,1.516775,0.261146,0.52,3.950262,POR2,Testing,2024,0.2003863273508467,0.2594582782859811,0.2299223028184138
13,Diogo Mendes,Marítimo,Marítimo,"RDMF, RCMF, LDMF",RDMF,7,26,0,2026-06-30,32,2082,Portugal,"Portugal, Cape Verde Islands",right,182,76,no,7.39,1.03645,8.816305,3.331368,0.95,2.159945,0.65,0.48,4.671576,POR2,Testing,2024,0.1208000094244553,0.1355658203908979,0.1281829149076766
14,Jonatan Lucca,AVS ,AVS ,"DMF, RCMF, RDMF",DMF,7,29,0,2024-06-30,24,2084,Brazil,"Brazil, Italy",left,184,79,no,7.99,1.250694,5.525952,2.93719,1.04,0.994671,0.17142,0.22,2.809965,POR2,Testing,2024,0.0,0.0,0.0
15,Cícero Alves,Tondela,Tondela,"DMF, CB, RCMF",DMF,7,27,0,2025-06-30,28,2106,Brazil,Brazil,right,178,70,no,7.82,2.43496,7.47883,4.832100000000001,0.26,0.300451,0.0,0.43,4.186686,POR2,Testing,2024,0.4954183326449125,0.3589708757782366,0.4271946042115745
16,Ericson,Vilaverdense,Vilaverdense,"RDMF, LDMF, RCMF",RDMF,7,36,0,2024-06-30,29,2118,Cape Verde Islands,"Cape Verde Islands, Portugal",right,188,80,no,10.54,2.08384,9.3886,4.12452,0.89,2.038554,0.5968080000000001,0.25,3.73824,POR2,Testing,2024,0.6887656526773788,0.6555809311696214,0.6721732919235
17,Bernardo Folha,Porto II,Porto II,"LDMF, LCMF, RDMF",LDMF,7,22,0,2024-06-30,23,2210,Portugal,Portugal,right,180,73,no,7.33,2.035584,10.83104,5.008297000000001,1.55,1.87224,1.097295,1.91,4.80142,POR2,Testing,2024,0.5345739419960054,0.4392397697222027,0.486906855859104
18,H. Zagbayou,Leixões,Leixões,"DMF, LCMF",DMF,7,34,0,2024-06-30,29,2253,Côte d'Ivoire,Côte d'Ivoire,right,170,63,no,9.99,0.7999399999999999,8.47211,3.192701,0.88,2.195017,0.640044,0.4,3.472296,POR2,Testing,2024,0.3259861953259531,0.3290115961470924,0.3274988957365227
19,Rodrigo Fernandes,Porto II,Porto II,"RDMF, LDMF, RCMF",RDMF,7,23,0,2025-06-30,33,2282,Portugal,Portugal,left,187,83,no,7.18,3.11391,14.118055,8.2,0.67,1.262196,0.355275,0.79,7.806967999999999,POR2,Testing,2024,1.0,1.0,1.0
20,Nuno Félix,Benfica II,Benfica II,"LDMF, RDMF, DMF",LDMF,7,20,0,,32,2449,Portugal,Portugal,right,182,76,no,8.31,1.617062,9.331335,4.486175999999999,1.18,1.726503,0.623304,1.1,4.958212,POR2,Testing,2024,0.3245572946464751,0.3251038082931613,0.3248305514698182
21,Luiz Carlos,Paços de Ferreira,Paços de Ferreira,"DMF, RCMF",DMF,7,39,0,2024-06-30,30,2503,Brazil,Brazil,right,175,65,no,8.59,2.264727,11.899086,5.354976000000001,1.15,2.84202,0.828036,0.54,6.90365,POR2,Testing,2024,0.7065005164432153,0.6872511997507703,0.6968758580969927
22,Lénio Neves,Vilaverdense,Vilaverdense,"LDMF, RDMF, AMF",LDMF,7,24,0,,32,2534,Portugal,Portugal,right,188,80,no,9.63,1.03215,6.251721,3.197642000000001,1.81,3.62296,1.279872,1.31,3.51567,POR2,Testing,2024,0.2416510934049645,0.2511120219368329,0.2463815576708987
23,P. Bravo,Mafra,Mafra,"DMF, RDMF",DMF,7,19,0,2024-06-30,33,2601,Colombia,Colombia,right,190,84,yes,11.07,1.213675,6.434411,2.00781,0.55,1.55772,0.416856,0.48,2.45952,POR2,Testing,2024,0.4437431332533245,0.4098938540852427,0.4268184936692836
24,V. Danilović,Nacional,Nacional,"DMF, RCMF, RDMF",DMF,7,24,0,2024-06-30,32,3047,Bosnia and Herzegovina,Bosnia and Herzegovina,right,183,77,no,9.48,2.36052,10.336962,5.283723000000001,1.24,2.33523,0.5333600000000001,0.77,4.72567,POR2,Testing,2024,0.7485973815605649,0.6861845140527691,0.7173909478066669
0,Guilherme,Al Sadd,Al Sadd,"RDMF, DMF, LDMF",RDMF,7,33,0,2025-06-30,14,1183,Brazil,"Brazil, Italy",right,179,77,no,6.69,3.728472,15.82536,8.214864,0.99,1.216979,0.304,0.38,8.675894000000001,QAT,Testing,2024,0.6878271491698474,0.7534058976070696,0.7206165233884584
1,I. Diallo,Al Duhail,Al Duhail,"DMF, RDMF, RCMF",DMF,7,25,0,2024-06-30,13,1193,France,"France, Senegal",right,179,68,no,8.75,0.8299170000000001,8.901856,3.46733,1.58,2.036496,0.75447,0.75,4.447632,QAT,Testing,2024,0.3921768025667828,0.4190071363131662,0.4055919694399745
2,Moataz Bostami,Muaither,Muaither,"DMF, RCMF, RDMF",DMF,7,28,0,2024-06-30,15,1213,Qatar,"Qatar, Jordan",right,175,0,no,10.39,2.29835,4.600436,2.96989,0.74,0.66825,0.37269,0.15,2.96792,QAT,Testing,2024,0.4815279093644731,0.5256363030565675,0.5035821062105202
3,Assim Madibo,Al Duhail,Al Duhail,"RDMF, DMF, LDMF",RDMF,7,27,0,,19,1358,Mali,"Mali, Qatar",right,168,73,no,8.55,2.852124,14.51625,6.296502,0.8,1.39295,0.594,0.4,6.889946999999999,QAT,Testing,2024,0.7930984509326631,0.795128257527925,0.794113354230294
4,Ahmed Fadel,Al Wakrah,Al Wakrah,"RDMF, RCMF, LCMF",RDMF,7,31,0,,21,1370,Qatar,Qatar,right,0,0,no,7.16,0.9862650000000001,5.518547999999999,2.363616,0.46,0.7903579999999999,0.13,0.59,2.892412999999999,QAT,Testing,2024,0.0,0.0,0.0
5,I. Doumbia,Al Ahli,Al Ahli,"DMF, LCMF, RCMF",DMF,7,26,0,2025-06-30,19,1962,Côte d'Ivoire,Côte d'Ivoire,right,187,82,no,6.19,1.556536,10.320629,4.038498,1.15,2.062665,0.825,0.92,5.181582,QAT,Testing,2024,0.1188816622037231,0.1412302556277713,0.1300559589157472
6,Ahmed Fathi,Al Arabi,Al Arabi,"DMF, RDMF, LDMF",DMF,7,31,0,2025-06-30,21,2013,Qatar,"Qatar, Egypt",right,171,72,no,9.61,4.517333,14.400126,6.30576,0.85,2.277435,0.5399729999999999,0.63,7.780554,QAT,Testing,2024,0.9702990042456906,0.9387876152573087,0.9545433097514997
7,Javi Martínez,Qatar SC,Qatar SC,"DMF, LCB, RCMF",DMF,7,35,0,,22,2182,Spain,Spain,right,192,86,no,10.19,5.033953,14.727108,7.916328,1.15,2.1836,0.5782649999999999,0.74,6.472844,QAT,Testing,2024,1.0,1.0,1.0
0,C. Carp,Neftchi,Neftchi,"LDMF, DMF, RCMF",LDMF,7,30,0,2024-12-01,15,931,Moldova,"Moldova, Romania",right,187,75,no,8.6,2.801175,10.823781,4.351968,0.77,1.258253,0.580029,0.68,4.44686,ROM,Testing,2024,0.2584766440738558,0.3045596073436075,0.2815181257087316
1,J. Kurtič,Südtirol,Südtirol,"DMF, LDMF, LCMF",DMF,7,35,0,2024-06-30,15,961,Slovenia,Slovenia,right,186,78,no,5.99,2.340984,11.053179,5.149266,0.66,1.21626,0.282876,1.22,6.18196,ROM,Testing,2024,0.1783932484536732,0.2286784964616892,0.2035358724576812
2,Gorka Larrucea,Etar,Etar,"DMF, RCMF, RDMF",DMF,7,31,0,,14,1041,Spain,Spain,right,182,76,no,10.29,2.679424,8.733041,3.804958,1.21,1.731527,0.606684,0.43,3.97987,ROM,Testing,2024,0.4100657751571281,0.4165441794125779,0.413304977284853
3,J. Rodríguez,Sepsi,Sepsi,"RDMF, RCMF",RDMF,7,33,0,2024-06-30,16,1075,Argentina,Argentina,right,173,67,no,14.32,4.775337,14.229375,7.618773,0.84,2.092122,0.58625,0.25,6.113549000000001,ROM,Testing,2024,1.0,1.0,1.0
4,M. Käit,Rapid Bucureşti,Rapid Bucureşti,"LDMF, RDMF, DMF",LDMF,7,25,0,2026-06-30,24,1093,Estonia,Estonia,right,187,76,no,8.32,1.155,13.417994,5.10725,1.15,1.317063,0.6584780000000001,1.4,6.832960000000001,ROM,Testing,2024,0.2683218529007866,0.3052240394711477,0.2867729461859672
5,D. Nedelcu,Farul Constanţa,Farul Constanţa,"DMF, RCMF, CB",DMF,7,27,0,2025-06-30,25,1163,Romania,Romania,right,189,80,no,10.76,6.114300000000001,13.932,7.65875,0.7,0.7739439999999999,0.31,0.85,4.875279,ROM,Testing,2024,0.9328143992247161,0.9610236798283839,0.94691903952655
6,Q. Bena,Dinamo Bucureşti,Dinamo Bucureşti,"DMF, CB",DMF,7,26,0,,17,1236,France,"France, Congo DR",right,185,79,no,9.32,2.4728,9.323986000000001,3.716625,1.02,2.11041,0.8716079999999999,0.36,2.838246,ROM,Testing,2024,0.2067819122710228,0.2542897183262521,0.2305358152986374
7,I. Diomandé,Petrolul 52,Petrolul 52,"DMF, RCMF, LCMF",DMF,7,31,0,,26,1258,Côte d'Ivoire,Côte d'Ivoire,right,183,82,no,6.51,2.220777,8.22558,4.435542,1.36,3.077032,1.00005,0.72,5.870037,ROM,Testing,2024,0.1256537614391113,0.1524064906464614,0.1390301260427863
8,João Lameira,Oţelul,Oţelul,"DMF, LCMF",DMF,7,25,0,2026-06-30,18,1314,Portugal,Portugal,right,178,74,yes,8.84,3.563642,9.038047,5.338965000000001,1.85,2.055992,1.096,0.75,4.86048,ROM,Testing,2024,0.4148253338093309,0.4257412330891531,0.420283283449242
9,A. Mekvabishvili,Universitatea Craiova,Universitatea Craiova,"LDMF, LCMF",LDMF,7,22,0,2024-12-31,19,1440,Georgia,Georgia,right,174,70,no,9.31,2.935728,10.93614,4.310439,0.81,0.9393859999999999,0.315,0.5,3.941379,ROM,Testing,2024,0.3355341279049512,0.3649324533606663,0.3502332906328088
10,A. López,UTA Arad,UTA Arad,"DMF, RCB, LCB",DMF,7,28,0,,30,1588,Uruguay,"Uruguay, Spain",right,181,74,no,10.82,2.548224,9.921494000000001,4.700835000000001,0.45,0.8499150000000002,0.115,0.17,3.91,ROM,Testing,2024,0.480848306627723,0.5054087475324625,0.4931285270800927
11,Diogo Queirós,Farul Constanţa,Farul Constanţa,"DMF, RCMF, CB",DMF,7,25,0,2026-06-30,27,1617,Portugal,Portugal,right,185,80,no,10.24,3.676246,10.852063,3.728604,0.56,0.9484880000000001,0.277245,0.28,2.507193,ROM,Testing,2024,0.3968070122472898,0.4616573901527871,0.4292322012000385
12,K. Keita,CFR Cluj,CFR Cluj,"RDMF, DMF, LDMF",RDMF,7,23,0,2027-06-30,19,1651,Côte d'Ivoire,"Côte d'Ivoire, France",right,178,74,no,8.94,2.9975,14.935062,5.558621,0.93,1.689642,0.38184,0.6,7.197248000000001,ROM,Testing,2024,0.5127734575298927,0.4965923031357139,0.5046828803328033
13,K. Doukoure,Universitatea Cluj,Universitatea Cluj,"RDMF, RCMF",RDMF,7,25,0,,32,1736,Côte d'Ivoire,Côte d'Ivoire,right,175,73,no,6.53,2.0228,8.449204000000002,3.68046,0.78,1.710114,0.6716460000000001,0.83,3.783241,ROM,Testing,2024,0.05329917695008961,0.06207723771882214,0.05768820733445588
14,A. Artean,Apollon,Apollon,"DMF, RCB, CB",DMF,7,30,0,2025-05-31,21,1949,Romania,Romania,right,186,81,no,9.51,3.832864,13.572804,6.371277,0.6,0.553002,0.228576,0.69,4.80018,ROM,Testing,2024,0.5936509542275734,0.5943175721099119,0.5939842631687426
15,A. Mateiu,Universitatea Craiova,Universitatea Craiova,"DMF, LDMF, RDMF",DMF,7,34,0,2024-06-30,34,1994,Romania,Romania,right,175,74,no,10.2,1.037374,11.23605,4.423923,1.04,2.076762,0.8580599999999999,1.22,5.232,ROM,Testing,2024,0.4464571074097917,0.4398536157206774,0.4431553615652346
16,D. Albu,U Craiova 1948,U Craiova 1948,"LDMF, LCMF, RCMF",LDMF,7,23,0,2024-06-30,35,2181,Romania,Romania,right,176,64,no,7.1,2.350016,9.574739999999998,4.830000000000001,1.77,2.680104,1.19751,1.07,3.959432,ROM,Testing,2024,0.1165946949883322,0.1100482147806781,0.1133214548845052
17,B. Van Durmen,U Craiova 1948,U Craiova 1948,"LDMF, LAMF, LW",LDMF,7,27,0,2024-06-30,26,2198,Belgium,Belgium,left,185,74,no,7.78,1.18943,7.778264999999999,3.114518,0.94,1.349712,0.366453,0.86,2.82276,ROM,Testing,2024,0.01835109447474996,0.01445001534304538,0.01640055490889767
18,A. Albu,Rapid Bucureşti,Rapid Bucureşti,"LDMF, DMF, RCMF",LDMF,7,30,0,2024-06-30,30,2265,Romania,Romania,left,185,75,no,9.74,1.51,12.00132,5.169023999999999,0.75,1.469188,0.5140830000000001,0.6,5.282343,ROM,Testing,2024,0.4361376799001848,0.4307991441093298,0.4334684120047573
19,D. Živulić,Oţelul,Oţelul,DMF,DMF,7,32,0,2024-06-30,36,2338,Croatia,Croatia,right,187,86,no,10.86,3.464292,10.70371,5.655747,0.27,0.81,0.08000399999999999,0.23,4.890440000000001,ROM,Testing,2024,0.6581825646003794,0.6556453307005512,0.6569139476504653
20,M. Bordeianu,Poli Iaşi,Poli Iaşi,"RDMF, LCMF, DMF",RDMF,7,32,0,2024-06-30,31,2477,Romania,Romania,right,175,70,no,8.57,3.417138,11.15188,6.142125,1.49,2.39613,0.7631779999999999,0.8,5.450759,ROM,Testing,2024,0.4772497960914267,0.4830487629798308,0.4801492795356287
21,R. Oaidă,Rapid Bucureşti,Rapid Bucureşti,"RDMF, RCMF, LDMF",RDMF,7,26,0,2025-06-30,36,2590,Romania,Romania,right,182,70,no,10.56,2.0832,9.731124,4.413693,1.04,1.356062,0.557388,0.59,4.62268,ROM,Testing,2024,0.4644322758487436,0.4609735722841168,0.4627029240664302
22,P. Tachtsidis,CFR Cluj,CFR Cluj,"DMF, AMF, LCMF",DMF,7,33,0,2026-06-30,32,2633,Greece,Greece,left,191,86,no,7.08,3.486839999999999,13.947014,8.816589,2.09,2.05244,0.7885199999999999,0.89,8.171622,ROM,Testing,2024,0.6680546826475534,0.7253407303588213,0.6966977065031873
23,O. Bic,Universitatea Cluj,Universitatea Cluj,"LDMF, LCMF",LDMF,7,30,0,,34,3012,Romania,Romania,left,177,74,no,10.31,1.523616,10.992624,5.165592,1.79,3.37644,1.312766,1.58,4.514592,ROM,Testing,2024,0.4831590019181741,0.4845701596842511,0.4838645808012126
24,L. Crepulja,Voluntari,Voluntari,"DMF, LCMF",DMF,7,30,0,2025-06-30,35,3136,Bosnia and Herzegovina,"Bosnia and Herzegovina, Croatia",right,178,72,no,9.41,2.15226,12.657978,5.225368,0.55,1.119771,0.399,0.6,5.484864,ROM,Testing,2024,0.364039292999832,0.4335787256199182,0.3988090093098751
25,V. Achim,U Craiova 1948,U Craiova 1948,"RDMF, RCMF",RDMF,7,35,0,2024-06-30,39,3247,Romania,Romania,right,182,78,no,7.93,4.26696,17.40504,8.563742000000001,1.16,1.966471,0.5791240000000001,2.38,7.51465,ROM,Testing,2024,0.7688677855144691,0.8257986406397523,0.7973332130771107
26,J. Marchioni,Poli Iaşi,Poli Iaşi,"DMF, LDMF",DMF,7,31,0,,34,3290,Argentina,Argentina,right,183,78,no,10.83,4.184244000000001,13.568366,7.056048999999999,1.15,1.559475,0.657712,1.07,6.568392,ROM,Testing,2024,0.9356218055448454,0.9474728475385448,0.9415473265416952
27,A. Şut,FCS Bucureşti,FCS Bucureşti,"DMF, LDMF",DMF,7,25,0,2024-06-30,37,3504,Romania,Romania,right,186,77,no,10.61,3.828783,12.455772,5.291976,0.95,1.747164,0.4873399999999999,0.44,5.135817,ROM,Testing,2024,0.603629051299182,0.683414785804052,0.643521918551617
28,V. Dican,Botoşani,Botoşani,"DMF, CB, LCMF",DMF,7,23,0,2025-06-30,37,3524,Romania,Romania,right,189,81,no,9.19,3.70293,8.633244000000001,3.980895,1.35,1.865461,0.86548,1.0,3.93093,ROM,Testing,2024,0.2607809621165996,0.3265022106661328,0.2936415863913662
29,A. Crețu,Universitatea Craiova,Universitatea Craiova,"RDMF, RCMF",RDMF,7,32,0,2024-06-30,42,3634,Romania,Romania,right,190,73,no,6.54,0.8405159999999999,6.363916,3.123672,2.15,2.453424,1.213435,1.39,3.221493000000001,ROM,Testing,2024,0.0,0.0,0.0
0,C. Grenier,Racing Santander,Racing Santander,"LDMF, RDMF, LCMF",LDMF,7,33,0,2024-06-30,24,949,France,France,right,186,79,no,8.16,1.325996,16.503516,7.013952000000001,1.52,2.371023,1.04202,0.95,5.214538,SPA2,Testing,2024,0.57714575269188,0.550069614267211,0.5636076834795454
1,César de la Hoz,Real Valladolid,Real Valladolid,"DMF, RCMF, RCB",DMF,7,32,0,2025-06-30,22,1030,Spain,Spain,right,180,75,no,8.21,3.144636,8.735737,4.455000000000001,0.35,0.525821,0.0875,0.44,3.583026,SPA2,Testing,2024,0.2260056323343379,0.2491585945296118,0.2375821134319748
2,Fran Manzanara,Racing Ferrol,Racing Ferrol,"LDMF, RDMF, LCMF",LDMF,7,27,0,,28,1107,Spain,Spain,right,182,72,no,8.94,1.544424,8.620560000000001,3.333616,0.41,0.730572,0.2475,0.41,3.09027,SPA2,Testing,2024,0.1226779529421181,0.1088000399028319,0.115738996422475
3,Sergi Samper,FC Andorra,FC Andorra,"DMF, LCMF",DMF,7,29,0,2025-06-30,18,1148,Spain,Spain,right,183,73,no,7.21,1.80523,11.9132,3.920878000000001,0.71,0.391698,0.155,0.86,6.895008000000001,SPA2,Testing,2024,0.05427460352158747,0.09981910580670725,0.07704685466414735
4,Peru Nolaskoain,Eibar,Eibar,"RDMF, RCMF",RDMF,7,25,0,2027-06-30,18,1154,Spain,Spain,right,186,82,no,13.26,1.7952,11.231376,4.521825,0.23,1.326882,0.0,0.31,5.774874,SPA2,Testing,2024,0.661333813607312,0.7728480440015632,0.7170909288044375
5,Álex López,Racing Ferrol,Racing Ferrol,"LDMF, RDMF, AMF",LDMF,7,36,0,2024-06-30,31,1332,Spain,Spain,right,177,71,no,5.88,1.756286,14.592864,7.3684,0.95,1.690563,0.40367,2.09,8.442132,SPA2,Testing,2024,0.5891268588450953,0.5347455232104606,0.5619361910277779
6,Unai Vencedor,Eibar,Eibar,RDMF,RDMF,7,23,0,2027-06-30,37,1564,Spain,Spain,right,176,70,yes,8.86,4.085576,11.74167,6.215295999999999,1.32,1.553736,0.458638,1.09,5.812741,SPA2,Testing,2024,0.7008004557895058,0.7520913746031476,0.7264459151963265
7,Jimmy,Real Oviedo,Real Oviedo,"RDMF, RCMF",RDMF,7,27,0,2024-06-30,31,1605,Spain,Spain,right,170,70,no,9.48,2.465451,9.813443000000001,4.43289,0.84,1.176084,0.1111,1.23,5.15515,SPA2,Testing,2024,0.4743965074644787,0.4642228459102716,0.4693096766873751
8,Luismi,Real Oviedo,Real Oviedo,"RDMF, RCMF, DMF",RDMF,7,32,0,2024-06-30,20,1691,Spain,Spain,right,179,73,no,10.96,4.574801,12.932244,5.857139999999999,0.64,0.7999040000000001,0.26875,0.11,5.4264,SPA2,Testing,2024,1.0,1.0,1.0
9,Iván Morante,Racing Santander,Racing Santander,"RDMF, LDMF, RCMF",RDMF,7,23,0,2024-06-30,34,2056,Spain,Spain,left,183,75,yes,7.14,1.97184,15.585603,7.487566999999999,1.18,1.048617,0.611544,0.31,6.174271999999999,SPA2,Testing,2024,0.5626875935242782,0.5229468575094012,0.5428172255168396
10,Josep Señé,Racing Ferrol,Racing Ferrol,"LDMF, LCMF",LDMF,7,32,0,2024-06-30,28,2215,Spain,Spain,right,184,79,no,6.83,1.419339,11.010698,4.430234,1.83,3.453462,1.17648,1.63,4.714734,SPA2,Testing,2024,0.04694775748960056,0.02291377996642866,0.03493076872801461
11,Jandro Orellana,FC Andorra,FC Andorra,"DMF, LDMF",DMF,7,23,0,2025-06-30,31,2518,Spain,Spain,right,178,66,no,6.72,2.002752,7.57476,3.859072,1.61,2.86111,1.29,1.57,5.435738,SPA2,Testing,2024,0.0,0.0,0.0
12,S. Jurić,Real Valladolid,Real Valladolid,"DMF, RCMF",DMF,7,27,0,2025-06-30,37,2569,Croatia,Croatia,right,188,82,yes,11.69,2.1411,12.235296,4.757480999999999,0.91,1.523769,0.438228,0.51,4.574464,SPA2,Testing,2024,0.7224523599099258,0.8011365984613662,0.7617944791856459
13,Sergio Álvarez,Eibar,Eibar,"RDMF, LDMF, RCB",RDMF,7,32,0,2026-06-30,36,2634,Spain,Spain,right,183,73,no,10.15,2.393974,11.785787,5.026308,0.44,1.126125,0.341156,0.44,4.096648000000001,SPA2,Testing,2024,0.5753376360255673,0.592856798954448,0.5840972174900076
14,Marc Aguado,Real Zaragoza,Real Zaragoza,"DMF, LCMF, RCMF",DMF,7,24,0,2024-06-30,35,2661,Spain,Spain,right,178,67,no,9.1,1.487773,11.40088,4.361672,0.3,1.215768,0.23334,0.2,4.974354,SPA2,Testing,2024,0.3367682231830178,0.3179335739249073,0.3273508985539625
