Unnamed: 0.1,key_0,key_1,Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil,A,B,C,D,E,F,G,H,I,J,Similar_StScaled_A,Similar_StScaled_B,Similar_StScaled_C,Similar_StScaled_D,Similar_StScaled_E,Similar_StScaled_F,Similar_StScaled_G,Similar_StScaled_H,Similar_StScaled_I,Similar_StScaled_J,A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,ID
1581,M. Frese,ITA1,52,M. Frese,Hellas Verona,Hellas Verona,"LCB, LWB, LB",LCB,4,28.0,2000000,2027-06-30,31,2596,Denmark,Denmark,left,179,75,no,8.63,4.923912,1.59275,1.49058,7.798377000000001,3.536532,0.518606,0.068568,0.42,1.973972,ITA1,Testing,2026,0.2976215386288913,0.303688132756506,0.3006548356926987,55,83,23,23,3,18,37,33,21,8,8.63,4.923912,1.59275,1.49058,7.798377000000001,3.536532,0.518606,0.068568,0.42,1.973972,0.098820304034933,1.136828284120801,-0.6811570272901476,-0.7674895269643403,-1.661813484057171,-0.901420208146938,-0.4263447200531443,-0.5922735987464715,-0.7550219122909928,-1.209299837560879,0.5393595264443906,0.8721949615289746,0.2478860679644816,0.221395258831445,0.04827508888036357,0.1836824704423421,0.3349283380236337,0.2768336960471439,0.2251179173338893,0.1132738366263051,BAGH
1582,O. Kossounou,ITA1,22,O. Kossounou,Atalanta,Atalanta,"RCB, RB",RCB,4,25.0,35000000,2029-06-30,19,1075,Côte d'Ivoire,Côte d'Ivoire,right,191,82,no,7.53,3.684476,1.25674,1.174791,14.647033,4.016976000000001,0.8375,0.249975,0.5,4.352853000000001,ITA1,Testing,2026,0.3284066200527399,0.2526184541980853,0.2905125371254126,22,40,12,7,59,24,69,79,32,67,7.53,3.684476,1.25674,1.174791,14.647033,4.016976000000001,0.8375,0.249975,0.5,4.352853000000001,-0.7134388370640032,-0.2657004804531237,-1.144471944289868,-1.194822175153707,0.269499326750052,-0.5447470659269913,0.3716959674125072,0.424710282304883,-0.6102293111768871,0.511956704028372,0.2377871239897587,0.395234946665941,0.1262139832988861,0.1160782572296403,0.606227269883384,0.2929637447683203,0.6449403861093457,0.6644760563854211,0.2708549578673287,0.6956593443135015,JHGE
1583,T. Heggem,ITA1,42,T. Heggem,Bologna,Bologna,"RCB, LCB",RCB,4,27.0,500000,2029-06-30,27,2305,Norway,Norway,left,185,73,no,8.82,5.07267,1.368684,1.134624,10.2284,2.8084,0.623228,0.1928610000000001,0.98,2.384608,ITA1,Testing,2026,0.2708941299726768,0.2703506393343102,0.2706223846534935,59,91,14,6,19,4,48,66,66,17,8.82,5.07267,1.368684,1.134624,10.2284,2.8084,0.623228,0.1928610000000001,0.98,2.384608,0.2391196102247488,1.305160795005177,-0.9901154517193591,-1.249177046538785,-0.9765499008875392,-1.441972548046892,-0.1645253919879208,0.1045240856180574,0.2585262955077474,-0.9121811917723576,0.5944935819823207,0.904080949577199,0.1610588458370893,0.1058001626856084,0.1643960159934223,0.07465505905922092,0.4346587795933566,0.5416232722970824,0.601999621188106,0.1808366715890947,BIAH
1584,S. Luperto,ITA1,62,S. Luperto,Cremonese,Cremonese,"LCB, CB",LCB,4,29.0,3500000,2030-06-30,34,3259,Italy,Italy,left,191,75,no,6.82,3.369093,1.464352,2.291976,13.1176,4.05772,0.6082739999999999,0.17,0.66,2.869752,ITA1,Testing,2026,0.2738901563144862,0.2364110797613427,0.2551506180379145,11,28,18,66,48,25,46,59,46,28,6.82,3.369093,1.464352,2.291976,13.1176,4.05772,0.6082739999999999,0.17,0.66,2.869752,-1.237715191773316,-0.6225835541718301,-0.8582014864221081,0.3169772370089644,-0.1617989522365589,-0.5144994397590948,-0.2019481733521404,-0.02363672683523875,-0.3206441089486755,-0.5611517440560678,0.107910842063805,0.2667791105938856,0.1953906076992176,0.6243695627255736,0.4357320890827818,0.3034514259875057,0.4199786204829672,0.4905711882747323,0.3742400534982412,0.2873470481212949,DHEG
1585,A. Calabresi,ITA1,64,A. Calabresi,Pisa,Pisa,RCB,RCB,4,30.0,900000,2026-06-30,26,1628,Italy,Italy,right,186,75,no,9.73,4.144776,0.9943519999999999,1.490104,8.953216,3.540177,0.8282940000000001,0.275,0.39,2.26403,ITA1,Testing,2026,0.1907811428384073,0.2175116825696379,0.2041464127040226,85,60,4,22,4,19,67,81,19,14,9.73,4.144776,0.9943519999999999,1.490104,8.953216,3.540177,0.8282940000000001,0.275,0.39,2.26403,0.9110794451338686,0.2551686812731598,-1.506271517045806,-0.7681336606755781,-1.336150265592147,-0.8987142245080711,0.3486577084022758,0.5650026724734551,-0.8093191377087825,-0.9994262751841586,0.8188732420739991,0.6007035903604143,0.06599874342706619,0.2212038904118344,0.09075008160484516,0.1844024491755622,0.6363268510281872,0.7139640267853404,0.2091658004647504,0.1587941183643803,AHGB
1586,E. Del Prato,ITA1,32,E. Del Prato,Parma,Parma,"RCB, RB, RWB",RCB,4,26.0,4500000,2027-06-30,35,3211,Italy,Italy,right,183,76,no,7.9,3.781218,1.204056,1.87812,10.258899,4.123821,0.3375,0.11428,0.42,2.55074,ITA1,Testing,2026,0.2133806700849614,0.1749047196482979,0.1941426948666297,34,48,9,46,20,28,17,46,21,20,7.9,3.781218,1.204056,1.87812,10.258899,4.123821,0.3375,0.11428,0.42,2.55074,-0.4402243986943611,-0.156228561174992,-1.217116458105568,-0.2430618411383385,-0.9679492193207023,-0.465427224529264,-0.8795672853700027,-0.3360080347350523,-0.7550219122909928,-0.791975182406061,0.3298872950780959,0.4379264322892931,0.111779954823717,0.4039787456133743,0.1665348656623348,0.3208127709182677,0.1895468838947458,0.3684324037710343,0.2251179173338893,0.2141875735634504,BDHA
1587,A. Dossena,ITA1,47,A. Dossena,Cagliari,Cagliari,"CB, LCB",CB,4,27.0,5000000,2028-06-30,12,954,Italy,Italy,right,188,77,yes,7.26,3.208458000000001,1.79157,1.60225,9.813709000000001,3.2075,0.662355,0.0,0.47,3.1152,ITA1,Testing,2026,0.09557735428466485,0.1205397450094528,0.1080585496470588,16,20,38,28,14,11,53,6,28,40,7.26,3.208458000000001,1.79157,1.60225,9.813709000000001,3.2075,0.662355,0.0,0.47,3.1152,-0.9128115353337425,-0.8043559152274479,-0.4070096156122679,-0.6163752170190712,-1.093492267510488,-1.145687755105404,-0.06660903740467822,-0.9766719447636002,-0.6645265365946768,-0.3835560696108146,0.1806708352051261,0.2105957268085379,0.3420004629491774,0.2688234530763709,0.1370888610976893,0.1259621860927542,0.4734464754590559,0.164365794371092,0.2531766852468806,0.3506537526821198,GJCD
1588,J. Idzes,ITA1,28,J. Idzes,Sassuolo,Sassuolo,"RCB, LCB",RCB,4,26.0,2500000,2029-06-30,35,3334,Netherlands,Netherlands,right,190,83,no,8.15,3.215058,1.40361,1.836592,11.07,3.374784,0.37625,0.189,0.46,2.108379,ITA1,Testing,2026,0.08851386226410995,0.08947930084899648,0.08899658155655323,40,22,16,45,27,14,22,64,25,13,8.15,3.215058,1.40361,1.836592,11.07,3.374784,0.37625,0.189,0.46,2.108379,-0.255620048444603,-0.7968874458218584,-0.9419569540819904,-0.2992584477776072,-0.7392197062368868,-1.021499067301786,-0.7825943832793584,0.08287897399204865,-0.6826256117339399,-1.112048681246046,0.3991221180927245,0.2127582013220023,0.1731073394631739,0.3823714282283606,0.2298867982666319,0.1535090253824016,0.2169326704288634,0.5330261135818699,0.2474217229761377,0.1330586099610245,HADI
1589,S. Otoa,ITA1,5,S. Otoa,Genoa,Genoa,"CB, RCB",CB,4,22.0,350000,2028-06-30,13,911,Denmark,Denmark,right,198,75,no,7.71,3.654684,2.27304,0.888251,7.510608000000001,1.681032,1.08625,0.1,0.3,0.492798,ITA1,Testing,2026,0.0,0.0,0.0,29,39,64,1,1,0,83,45,18,0,7.71,3.654684,2.27304,0.888251,7.510608000000001,1.681032,1.08625,0.1,0.3,0.492798,-0.5805237048841776,-0.2994126987154515,0.2568760815034583,-1.582574430653998,-1.742963998297219,-2.27891064488693,0.9941994356718057,-0.4160629930410347,-0.9722108139621516,-2.281013990867377,0.2807807529388998,0.3823125870856621,0.6013627823210366,0.0567592476156286,0.04066995184527103,0.01133618875668092,0.8399371085986639,0.3386819544000771,0.1654728409182497,0.01127380949751577,GCBH
1590,M. Svoboda,ITA2,58,M. Svoboda,Venezia,Venezia,CB,CB,4,27.0,1500000,2029-06-30,29,2761,Austria,Austria,right,195,90,no,10.3,4.72644,3.358196,2.34513,18.971962,6.945,1.566675,0.325,2.77,5.641757,ITA2,Testing,2026,1.0,0.9923715742183363,1.0,88,71,80,45,98,90,87,72,99,96,10.3,4.72644,3.358196,2.34513,18.971962,6.945,1.566675,0.325,2.77,5.641757,1.037437373699355,0.6099762669240815,0.8681122987086706,-0.2070147083424601,2.13414052953077,1.483243274160793,1.31638587250595,0.2889328295283832,4.017382674785352,2.047511257245557,0.850233965939196,0.7290612354169438,0.8073335705536749,0.4179991858555728,0.983584360460951,0.9309951061926448,0.9059777191392694,0.6136836098490551,0.9999705759409814,0.9796960436447142,IEJF
1591,J. Gelli,ITA2,31,J. Gelli,Frosinone,Frosinone,"LCB, RCB",LCB,4,25.0,25000,2028-06-30,17,983,Italy,Italy,right,197,89,no,8.97,5.217912,6.226978,3.204834,12.269642,5.856854000000001,0.640815,0.0,0.27,2.747168,ITA2,Testing,2026,0.9630030459006326,1.0,0.9852595124836458,54,91,99,80,54,71,46,6,8,33,8.97,5.217912,6.226978,3.204834,12.269642,5.856854000000001,0.640815,0.0,0.27,2.747168,0.1185563754174275,1.117743584429996,3.620358316309738,0.7752054763879392,0.01070036650147541,0.7228787091804963,-0.3701898792127507,-0.9749112073779083,-1.222317182770668,-0.5291130269975239,0.5471865855588368,0.8681617388129788,0.9998529023420835,0.7808908736525044,0.5042687471526839,0.7651227974674694,0.3556205085031322,0.1648021531664582,0.1107938519249755,0.2983635225491916,CBDF
1592,M. Bani,ITA2,95,M. Bani,Palermo,Palermo,CB,CB,4,32.0,2500000,2028-06-30,31,2734,Italy,Italy,right,188,81,no,11.26,4.908090000000001,3.850745,2.931712,12.311199,4.940936000000001,0.69147,0.07,0.53,2.964345000000001,ITA2,Testing,2026,0.958892614988409,0.9465069960295949,0.9563475185423411,93,78,90,72,55,59,50,26,25,38,11.26,4.908090000000001,3.850745,2.931712,12.311199,4.940936000000001,0.69147,0.07,0.53,2.964345000000001,1.700689823587062,0.7976490808889667,1.340652918289868,0.4631609339710887,0.02386652431772567,0.08286202793769985,-0.277915134971385,-0.702698645582707,-0.6773883975848422,-0.3357924788371243,0.9554993764823063,0.7874629198061429,0.9099834162808292,0.6783754920286845,0.5095204618013897,0.5330193762584201,0.3905387526902361,0.2411217859623183,0.2490797789155553,0.3685136811094049,ACBD
1593,A. Castellini,ITA2,12,A. Castellini,Mantova,Mantova,"LCB, RCB",LCB,4,23.0,0,2028-06-30,35,3360,Italy,Italy,right,0,0,yes,10.04,4.846527999999999,2.463742,3.40442,17.8653,7.365898,0.8292500000000002,0.3240000000000001,0.51,4.821107,ITA2,Testing,2026,0.9400393646816702,0.9596666585794695,0.9534898248116432,84,74,52,84,94,97,59,71,23,88,10.04,4.846527999999999,2.463742,3.40442,17.8653,7.365898,0.8292500000000002,0.3240000000000001,0.51,4.821107,0.8578065018547668,0.7340459222140061,0.00999290886749571,1.003234423315721,1.783526035191747,1.77735447309097,-0.02693074524528958,0.285044078645595,-0.7193059964452904,1.317007991025694,0.804500340529843,0.7685396247751097,0.5039865275034036,0.8421261161361911,0.9627496431164675,0.9622450318200164,0.4892574856229797,0.6121948139103507,0.2359762010186309,0.9060820269967305,EFJD
1594,A. Carboni,ITA2,36,A. Carboni,Monza,Monza,"LCB, CB",LCB,4,25.0,4000000,2029-06-30,34,2755,Italy,Italy,left,187,80,no,9.8,4.967424,3.008341,3.527706,16.400952,6.733075,0.5541999999999999,0.164266,0.78,4.407588000000001,ITA2,Testing,2026,0.9265240185187157,0.951929021235115,0.9428226461676962,78,82,71,90,87,85,37,50,47,81,9.8,4.967424,3.008341,3.527706,16.400952,6.733075,0.5541999999999999,0.164266,0.78,4.407588000000001,0.6919933893828412,0.8589503676700965,0.5324691475428375,1.144089877861322,1.319588867785293,1.335156289111499,-0.5279704926263504,-0.336121654865758,-0.1534184118292402,0.9489132123210459,0.7555292597833518,0.8048160503668984,0.7027994476485109,0.8737068174726501,0.9065138391859754,0.9090874001610298,0.2987599081346469,0.3683895646223301,0.4390341631125867,0.8286676229108023,FEDJ
1595,A. Izzo,ITA2,90,A. Izzo,Avellino,Avellino,"RCB, LCB",RCB,4,34.0,2500000,2028-06-30,24,2088,Italy,Italy,right,183,78,no,8.62,4.439439,2.670976,5.908539000000001,18.70323,7.7559,1.335488,0.38574,0.86,5.471544,ITA2,Testing,2026,0.9051209551529521,0.9662566693040608,0.9392713932847626,45,62,63,99,96,98,81,76,54,94,8.62,4.439439,2.670976,5.908539000000001,18.70323,7.7559,1.335488,0.38574,0.86,5.471544,-0.1232544136041334,0.313459419796442,0.2088086262038217,3.864214745341562,2.049000410603117,2.049876451824932,0.8952483481366161,0.5251355581489621,0.01425198361255244,1.895995809182337,0.4509528190898272,0.6230341767206738,0.5827011814811754,0.999944276428052,0.9797689626130982,0.9798117556660052,0.8146728276187144,0.7002555205984788,0.5056855263688772,0.9710197006563235,DFEJ
1596,G. Cittadini,ITA2,23,G. Cittadini,Frosinone,Frosinone,"LCB, RCB",LCB,4,24.0,2400000,2028-06-30,25,1374,Italy,Italy,right,193,84,yes,14.02,8.2512,4.387460000000001,1.7056,9.825576,3.274626,1.76871,0.5884550000000001,1.11,3.01104,ITA2,Testing,2026,0.9100820299096292,0.9296177628620463,0.9233718331348115,99,99,95,16,21,11,91,89,73,41,14.02,8.2512,4.387460000000001,1.7056,9.825576,3.274626,1.76871,0.5884550000000001,1.11,3.01104,3.60754061701422,4.251603724952513,1.855565421692622,-0.9376839558283767,-0.7636326861570598,-1.081506612182577,1.684419195036881,1.313443693353451,0.5382219693681547,-0.2942268296369348,0.9998454434200449,0.9999893877415525,0.9682422369110232,0.174203425714799,0.2225430825271912,0.1397359105081075,0.9539496581319914,0.9054832587324999,0.7047880927159811,0.3842922902181647,BACG
1597,I. Monterisi,ITA2,29,I. Monterisi,Frosinone,Frosinone,"LCB, RCB",LCB,4,24.0,2800000,2027-06-30,25,2217,Italy,Italy,right,190,82,no,9.95,4.990059,4.584465,1.950492,10.837002,4.263732,0.404,0.0,0.28,3.245715,ITA2,Testing,2026,0.9043082583036909,0.8798074041215405,0.8954733572351783,81,84,96,25,37,40,23,6,10,52,9.95,4.990059,4.584465,1.950492,10.837002,4.263732,0.404,0.0,0.28,3.245715,0.7956265846777943,0.8823358570402865,2.044567662607929,-0.6578924630832029,-0.4431910196397841,-0.3903482994107603,-0.801579545731732,-0.9749112073779083,-1.201358383340444,-0.0853304011958865,0.786875445058826,0.8112023943355582,0.9795512498448096,0.2553036170109653,0.3288137869630173,0.3481395062779608,0.2113981067041519,0.1648021531664582,0.1148061060718103,0.46599936150365,CBAJ
1598,D. Tonoli,ITA2,18,D. Tonoli,Modena,Modena,RCB,RCB,4,23.0,225000,2028-06-30,36,3335,Italy,Italy,right,0,0,no,9.45,4.887216,2.61485,1.967438,13.439142,5.831784,1.783452,0.754248,1.57,4.967231999999999,ITA2,Testing,2026,0.897213271470685,0.8624936996368624,0.8832222833724829,69,77,60,26,66,70,92,93,92,90,9.45,4.887216,2.61485,1.967438,13.439142,5.831784,1.783452,0.754248,1.57,4.967231999999999,0.4501826003612802,0.7760829794923064,0.1549625828363308,-0.6385314932023586,0.3812233004501323,0.7053605272048635,1.711273686787077,1.958171368463619,1.502326743158462,1.447081456908077,0.6737106093606574,0.7811500036775474,0.561574592257229,0.2615638800561638,0.6484812195055015,0.7597070489686791,0.9564846992685566,0.9748950462167926,0.9334936273704895,0.9260629445877842,HGIJ
1599,M. Perrotta,ITA2,96,M. Perrotta,Padova,Padova,LCB,LCB,4,32.0,175000,2026-06-30,30,2705,Italy,Italy,left,188,82,no,9.78,3.56017,3.06246,4.361319,15.503568,6.622965000000001,0.5983949999999999,0.131422,1.13,3.759525,ITA2,Testing,2026,0.8582226323860743,0.887201974209181,0.8760537588376478,77,28,75,97,82,83,39,40,74,64,9.78,3.56017,3.06246,4.361319,15.503568,6.622965000000001,0.5983949999999999,0.131422,1.13,3.759525,0.6781756300101797,-0.594962751753735,0.584389719488197,2.096500841232044,1.035278177269191,1.258214645021477,-0.447463487952633,-0.4638437888600663,0.5801395682286025,0.3720386150917235,0.7511698288528265,0.275934184798735,0.7205209290982474,0.9819811073127781,0.849730490882973,0.8958429300170834,0.3272702223969914,0.3213798339968749,0.7190897488040863,0.6450679505388481,DFEA
1600,A. Tiritiello,ITA2,84,A. Tiritiello,Virtus Entella,Virtus Entella,CB,CB,4,31.0,300000,2026-06-30,27,2389,Italy,Italy,right,186,88,no,8.33,2.790595,3.882648000000001,4.144883999999999,12.204118,6.067536,0.9041220000000001,0.228,0.9,3.390582,ITA2,Testing,2026,0.8645196363721384,0.8677575608271578,0.869454884628595,38,9,91,94,52,76,61,61,57,57,8.33,2.790595,3.882648000000001,4.144883999999999,12.204118,6.067536,0.9041220000000001,0.228,0.9,3.390582,-0.3236119245077111,-1.390053892998027,1.371259951065287,1.849221747867206,-0.01005905609283988,0.8700971222235786,0.1094584493226607,-0.08827600610210998,0.09808718133344883,0.04362325342846346,0.3731159294725883,0.0822562563671223,0.9148530322779531,0.9677871001741257,0.4959870848979586,0.807876334881814,0.5435805618354641,0.4648286544249727,0.5390684668729526,0.5173976421083041,DCFG
1601,M. Varnier,ITA2,63,M. Varnier,Juve Stabia,Juve Stabia,CB,CB,4,28.0,250000,2026-06-30,18,995,Italy,Italy,right,186,82,no,10.94,5.153967,3.528426,2.53089,11.940364,4.615828,0.36,0.0,0.81,2.9832,ITA2,Testing,2026,0.8577281782688684,0.8507202843854172,0.8574948994263571,92,89,85,52,50,52,19,6,50,40,10.94,5.153967,3.528426,2.53089,11.940364,4.615828,0.36,0.0,0.81,2.9832,1.479605673624493,1.051678414658543,1.031427196660564,0.005217899061389085,-0.09362203678603652,-0.1443139236272696,-0.8817313322606055,-0.9749112073779083,-0.09054201353856783,-0.319008662247135,0.9305107442515356,0.8535264412098965,0.8488297337042969,0.5020816311045394,0.4627047018374645,0.4426262919673926,0.1889610565406083,0.1648021531664582,0.4639282545300106,0.3748599720902798,ABCD
1602,A. Meroni,ITA2,74,A. Meroni,Mantova,Mantova,"CB, RCB",CB,4,29.0,600000,2027-06-30,20,1793,Italy,Italy,right,188,84,yes,9.34,4.970912999999999,3.312,1.905796,13.598607,4.721095000000001,0.7499800000000002,0.05,0.9,3.916729,ITA2,Testing,2026,0.8676129161221835,0.8399822896621133,0.857066637509238,64,83,79,23,68,54,56,20,57,73,9.34,4.970912999999999,3.312,1.905796,13.598607,4.721095000000001,0.7499800000000002,0.05,0.9,3.916729,0.3741849238116475,0.8625550494643335,0.8237928777735493,-0.7089580779654296,0.4317452668136399,-0.07075642613908147,-0.1713314752031032,-0.7804736632384789,0.09808718133344883,0.5119740753522819,0.6458666301487347,0.8058089231000045,0.7949713724290505,0.2391752461974674,0.6670367182294692,0.4717958058814136,0.431981566362056,0.2175560618657109,0.5390684668729526,0.6956654232391767,BCJE
1603,F. Ruggeri,ITA2,2,F. Ruggeri,Carrarese,Carrarese,"RCB, LCB",RCB,4,21.0,0,2028-06-30,19,1511,Italy,Italy,right,0,0,no,9.71,3.690719,3.03616,2.324835,19.17564,6.66852,0.534694,0.12,1.43,5.183498999999999,ITA2,Testing,2026,0.8629781800366407,0.8426665440995302,0.8560876626667108,75,34,73,44,99,84,35,36,89,91,9.71,3.690719,3.03616,2.324835,19.17564,6.66852,0.534694,0.12,1.43,5.183498999999999,0.6298134722058687,-0.4600852500179701,0.5591580810217998,-0.230201943308336,2.198670132045344,1.290047145216926,-0.5635032368998094,-0.5082611014432776,1.208903551135325,1.63959196671807,0.7355916849066744,0.3227275154465165,0.7119730805644404,0.4089674259327291,0.9860493068964516,0.9014828552169685,0.2865461282837523,0.3056351228086814,0.886650049141819,0.9494549827439328,EJFI
1604,A. Matějů,ITA2,78,A. Matějů,Spezia,Spezia,"RCB, LCB, CB",RCB,4,30.0,1000000,2027-06-30,29,2655,Czech Republic,Czech Republic,right,185,84,no,11.39,4.85024,2.744319,2.882521,11.93032,5.489423999999999,1.32466,0.335721,0.92,3.527159999999999,ITA2,Testing,2026,0.8380514132798763,0.8540025530111321,0.8492662654830582,94,75,67,68,49,67,80,73,61,60,11.39,4.85024,2.744319,2.882521,11.93032,5.489423999999999,1.32466,0.335721,0.92,3.527159999999999,1.790505259509356,0.737880997828858,0.2791722786768625,0.4069597378535028,-0.09680419356122295,0.4661293831610906,0.875523722124465,0.3306241277427595,0.140004780193897,0.1651984378478571,0.9633136387541364,0.7697066164626218,0.6099436916870853,0.6579812202559709,0.4614409467991568,0.6794385538716278,0.8093554957211881,0.6295357905279565,0.5556718932291951,0.5656061026050434,AGBF
1605,O. Abildgaard,ITA2,77,O. Abildgaard,Sampdoria,Sampdoria,"CB, RCB",CB,4,30.0,2500000,2027-06-30,29,2682,Denmark,Denmark,left,193,86,no,8.39,3.087,5.338487,2.079573,9.997644000000001,4.298375,1.508088,0.204,0.6,3.2885,ITA2,Testing,2026,0.8502407204763096,0.8346496590615916,0.8456707580758026,41,12,98,34,24,41,84,57,31,54,8.39,3.087,5.338487,2.079573,9.997644000000001,4.298375,1.508088,0.204,0.6,3.2885,-0.282158646389729,-1.083821245471126,2.767959696817427,-0.5104161646535287,-0.7091178163847828,-0.3661407853229335,1.209661947111243,-0.1816060272890362,-0.5306768015732737,-0.04724524644633836,0.3889109329505119,0.1392220316972396,0.9971795784540857,0.3048799672727126,0.2391256838382286,0.3571300125415486,0.8867956814108436,0.4279459592094876,0.2978213822291567,0.4811588831564609,CGJH
1606,G. Zaro,ITA2,98,G. Zaro,Cesena,Cesena,"CB, RCB",CB,4,32.0,1400000,2027-06-30,36,3441,Italy,Italy,right,193,80,no,11.48,5.123774,2.98272,2.146653,13.941856,5.076672,0.46973,0.104,0.52,3.348796,ITA2,Testing,2026,0.8490241823045824,0.8213441494945346,0.838381933076138,96,87,70,37,70,63,33,34,24,56,11.48,5.123774,2.98272,2.146653,13.941856,5.076672,0.46973,0.104,0.52,3.348796,1.852685176686329,1.020484331135054,0.5078889266627019,-0.4337766119799161,0.5404939855438172,0.1777103705242327,-0.6818437064466671,-0.570481115567895,-0.6983471970150663,0.006427360560294055,0.968036252057803,0.8462505916458614,0.6942343795781433,0.3322253334411207,0.7055717961687229,0.570524779804303,0.2476688921472152,0.2841757134359246,0.2424800448869227,0.5025641282244391,ABEC
1607,S. Korač,ITA2,30,S. Korač,Venezia,Venezia,"CB, RCB",CB,4,24.0,900000,2029-06-30,18,1158,Luxembourg,"Luxembourg, Serbia",right,191,89,no,9.87,5.520690000000001,3.654042,2.177034,14.45188,4.042847999999999,0.7764240000000001,0.2325,0.54,3.029339999999999,ITA2,Testing,2026,0.8332176122552359,0.8154419600275148,0.8274859938862389,80,94,88,39,74,35,56,62,26,42,9.87,5.520690000000001,3.654042,2.177034,14.45188,4.042847999999999,0.7764240000000001,0.2325,0.54,3.029339999999999,0.740355547187152,1.430560536076899,1.151940409496875,-0.3990660238794838,0.7020806369882204,-0.544695571349552,-0.1231602514992504,-0.0707766271295613,-0.6564295981546181,-0.2779370474254891,0.7704578578501737,0.9237218977066411,0.8753272192868684,0.3449222781138478,0.758685561504729,0.2929814556160673,0.4509901002928813,0.4717877670063737,0.2557738758092711,0.3905303420704598,BCAE
