Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Acelerações,Passes_Longos_Recebidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Deep_Completions,Deep_Completed_Crosses,Passes_Chave,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1788,A. Dobre,Rapid Bucureşti,Rapid Bucureşti,"RAMF, RWF, RW",RAMF,10,27,0,2027-06-30,39,3304,Romania,Romania,right,185,71,no,4.82349,2.97,2.72394,0.79,2.34,0.34,0.845117,15.789,0.07,0.65,0.76,0.54,0.27,ROM,Testing,2026,0.4378351512546754,0.4728707143952656,0.4553529328249705
1789,I. Macalou,Universitatea Cluj,Universitatea Cluj,"RAMF, RW, RWF",RAMF,10,27,250000,2028-06-30,37,2536,Côte d'Ivoire,"Côte d'Ivoire, France",left,187,87,no,5.179784999999999,3.62,3.762858,0.32,2.95,0.23,0.8146819999999998,10.169,0.28,1.56,1.17,1.03,0.75,ROM,Testing,2026,0.5994817860049653,0.5745028379677772,0.5869923119863711
1790,Anderson Ceará,Csikszereda Miercurea Ciuc,Csikszereda Miercurea Ciuc,"RW, RAMF",RW,10,27,200000,2027-06-30,38,2919,Brazil,Brazil,left,173,70,no,7.155460000000001,2.0,3.976224,0.15,2.34,0.12,1.141248,7.229,0.14,1.2,1.29,0.37,0.62,ROM,Testing,2026,0.4271560208148922,0.4022204953858073,0.4146882581003497
1791,A. Cordea,CFR Cluj,CFR Cluj,"RAMF, RW, RWF",RAMF,10,26,1800000,,31,2043,Romania,Romania,left,180,75,no,3.43488,2.64,1.631936,0.18,2.51,0.42,1.05918,20.635,0.16,1.41,1.06,0.84,0.48,ROM,Testing,2026,0.5949044047623788,0.5851876636921289,0.5900460342272538
1792,C. Petrila,Rapid Bucureşti,Rapid Bucureşti,"LAMF, LWF, LW",LAMF,10,25,1800000,2028-06-30,34,2755,Romania,Romania,right,176,67,no,3.85398,2.71,2.285075,0.78,2.19,0.13,0.5216,8.0,0.23,1.73,1.34,0.62,0.46,ROM,Testing,2026,0.413157614210219,0.3996720289746539,0.4064148215924364
1793,Caio Ferreira,Riga FC,Argeș,"RWF, RAMF, RW",RWF,11,25,0,2028-12-31,18,1326,Brazil,Brazil,right,0,0,no,4.683822,1.97,2.512971,0.14,1.29,0.25,0.745664,8.333,0.21,1.43,0.68,0.41,0.54,ROM,Testing,2026,0.4428340979729502,0.4221643614137236,0.4324992296933369
1794,D. Miculescu,FCS Bucureşti,FCS Bucureşti,"RAMF, CF, RWF",RAMF,10,25,900000,2027-06-30,32,2186,Romania,Romania,left,189,86,no,3.4575,5.31,1.56464,0.04,1.56,0.39,1.276727,7.895,0.09,0.95,1.07,0.25,0.37,ROM,Testing,2026,0.3848138944300299,0.4385616530222357,0.4116877737261327
1795,O. Mendy,Universitatea Cluj,Universitatea Cluj,"LAMF, CF, LW",LAMF,10,25,100000,2028-06-30,15,1028,France,"France, Senegal",right,180,72,no,4.642267,3.68,1.75122,0.18,1.05,0.35,1.22778,19.231,0.06,0.61,0.61,0.53,0.53,ROM,Testing,2026,0.5489785906371978,0.5224582382370511,0.5357184144371243
1796,N. Grigoryan,Farul Constanţa,Farul Constanţa,"RWF, RW, AMF",RWF,11,24,400000,2026-06-30,33,2183,Armenia,Armenia,left,180,77,no,3.422185,2.89,1.854375,0.29,1.98,0.19,0.576312,4.651,0.14,1.32,1.2,0.41,0.58,ROM,Testing,2026,0.3388973458478732,0.3523337450706235,0.3456155454592483
1797,M. Tzionis,UTA Arad,UTA Arad,"LAMF, LW",LAMF,10,24,1200000,2027-06-30,28,1883,Cyprus,Cyprus,right,169,60,no,5.592814,2.96,3.73014,0.48,1.63,0.19,0.8111189999999999,5.714,0.06,0.81,0.67,0.29,0.24,ROM,Testing,2026,0.3425510500546704,0.3309650451677912,0.3367580476112307
1798,Z. Mitrov,Botoşani,Botoşani,"RAMF, LAMF",RAMF,10,24,0,2027-06-30,36,2220,Romania,Romania,right,179,0,no,4.74361,3.16,2.554854,0.2,1.54,0.27,0.85183,9.434,0.26,1.42,1.58,0.41,0.57,ROM,Testing,2026,0.4946824154808368,0.497709517090014,0.4961959662854253
1799,S. Szalay,Csikszereda Miercurea Ciuc,Csikszereda Miercurea Ciuc,"LW, LAMF, CF",LW,10,24,200000,2026-06-30,33,1444,Hungary,Hungary,right,181,75,no,3.053401,1.68,0.8710800000000001,0.06,1.31,0.19,0.5597869999999999,12.5,0.07,1.06,0.93,0.31,0.5,ROM,Testing,2026,0.2972762726538115,0.2997543537918179,0.2985153132228147
1800,O. Popescu,FCS Bucureşti,FCS Bucureşti,"LAMF, LW",LAMF,10,23,2300000,2026-06-30,28,1181,Romania,Romania,right,180,66,no,4.115546,3.2,2.360526,0.08,2.13,0.22,1.14463,5.263,0.25,1.75,2.29,0.76,0.91,ROM,Testing,2026,0.6025763675346638,0.5576418156087691,0.5801090915717164
1801,Ş. Bodişteanu,Botoşani,Botoşani,"LAMF, AMF, RAMF",LAMF,10,23,0,2027-06-30,35,1443,Moldova,"Moldova, Romania",right,180,65,no,3.928652,2.37,2.308196,0.62,1.37,0.17,0.625,6.25,0.13,1.43,0.94,0.62,0.5,ROM,Testing,2026,0.3540279510469332,0.3474036592223755,0.3507158051346543
1802,R. Tănasă,Farul Constanţa,Farul Constanţa,"LWF, LW, LAMF",LWF,11,23,0,2027-06-30,38,2853,Romania,Romania,right,0,0,no,4.41885,2.9,1.92311,0.09,1.39,0.2,0.4112150000000001,10.204,0.07,0.82,0.88,0.57,0.32,ROM,Testing,2026,0.286446989698629,0.2998312616922865,0.2931391256954577
1803,O. El Sawy,Universitatea Cluj,Universitatea Cluj,"LAMF, LW, LWF",LAMF,10,22,0,2028-06-30,25,1303,Romania,"Romania, Egypt",right,0,0,no,2.763056999999999,2.49,1.59055,0.21,1.59,0.22,0.415,4.167,0.06,0.69,0.62,0.48,0.28,ROM,Testing,2026,0.2462128435052623,0.2460382429721272,0.2461255432386947
1804,A. Musi,Dinamo Bucureşti,Dinamo Bucureşti,"LWF, RWF",LWF,11,21,0,2029-06-30,36,2731,Romania,"Romania, Spain",right,180,70,no,5.305377000000001,4.81,3.197344,0.73,1.45,0.25,0.6604000000000001,11.111,0.08,0.86,0.79,0.4,0.49,ROM,Testing,2026,0.3616274919409712,0.3896068875215274,0.3756171897312492
1805,Ș. Bană,Oţelul,Oţelul,"RAMF, RWF, RW",RAMF,10,21,0,2026-06-30,22,1787,Romania,Romania,,177,0,no,3.273438,1.56,1.966896,0.35,1.56,0.18,0.452637,11.765,0.19,1.06,0.4,0.81,0.45,ROM,Testing,2026,0.3600011103573829,0.3636387908733159,0.3618199506153494
1806,P. Dulcea,Unirea Slobozia,Unirea Slobozia,"LAMF, LW, LWF",LAMF,10,21,0,2027-06-30,31,1492,Romania,Romania,,180,0,no,3.558826,1.57,2.051628,0.36,2.29,0.11,0.4228,12.0,0.08,1.03,0.9,0.48,0.48,ROM,Testing,2026,0.3016804969298908,0.2946809096192425,0.2981807032745666
1807,R. Pop,Petrolul 52,Petrolul 52,"RAMF, RW, RWF",RAMF,10,21,0,2028-06-30,24,1529,Romania,Romania,right,177,60,yes,3.470886000000001,2.65,2.059232,0.41,1.47,0.08,0.6486029999999999,13.793,0.11,1.06,1.0,0.94,0.41,ROM,Testing,2026,0.3844864458243176,0.3794459442481043,0.3819661950362109
1808,D. Bordun,Oţelul,Oţelul,"RAMF, RWF, RW",RAMF,10,20,0,2029-06-30,24,1083,Romania,Romania,,0,0,no,1.496517,2.49,0.75005,0.0,1.99,0.16,0.75005,14.286,0.14,0.75,0.42,0.66,0.33,ROM,Testing,2026,0.3730093115070709,0.3608534089605593,0.3669313602338151
1809,A. Irimia,Metaloglobus,Metaloglobus,"LW, LCMF",LW,10,20,0,2029-06-30,26,1185,Romania,Romania,right,0,0,no,2.508,1.29,0.38125,0.46,0.23,0.06,0.5345759999999999,0.0,0.01,0.53,0.23,0.3,0.0,ROM,Testing,2026,0.1794330289689913,0.1122369091424128,0.1458349690557021
1810,D. Irimia,Metaloglobus,Metaloglobus,"RW, RB",RW,10,20,0,2029-06-30,25,1797,Romania,Romania,right,0,0,no,3.805272,1.65,1.94997,0.15,1.15,0.08,0.400045,10.526,0.03,0.45,0.3,0.45,0.15,ROM,Testing,2026,0.2106601694454692,0.2028621334907487,0.2067611514681089
1811,D. Matei,Universitatea Craiova,Universitatea Craiova,"RWF, RCMF, RW",RWF,11,19,0,2029-06-30,31,2477,Romania,Romania,,0,0,no,2.724496,1.74,0.982572,0.55,1.53,0.13,0.507936,9.302,0.06,0.58,0.36,0.58,0.33,ROM,Testing,2026,0.2645429811796136,0.2601349657695097,0.2623389734745616
1812,L. Biliboc,CFR Cluj,CFR Cluj,"LAMF, LW, AMF",LAMF,10,19,0,2029-06-30,33,2025,Romania,"Romania, Italy",right,0,0,no,3.50948,3.38,1.553779,0.04,1.42,0.18,0.7992,14.0,0.08,1.2,1.2,0.36,0.4,ROM,Testing,2026,0.3746720155888104,0.3911697092895551,0.3829208624391827
1813,M. Toma,FCS Bucureşti,FCS Bucureşti,"RW, RAMF, RB",RW,10,19,0,2027-06-30,27,1480,Romania,Romania,unknown,0,0,no,2.918734,2.13,0.9125,0.12,1.46,0.17,0.4269999999999999,0.0,0.1,0.97,0.73,0.49,0.36,ROM,Testing,2026,0.2271998363354586,0.2281458426793165,0.2276728395073875
1814,Alex Marchal,Real Sociedad B,Real Sociedad B,"LAMF, LW",LAMF,10,18,0,2027-06-30,32,1424,Spain,Spain,unknown,0,0,no,2.970648,2.65,1.388476,0.19,2.15,0.18,0.633346,4.762,0.26,1.45,0.88,1.2,1.07,SPA2,Testing,2026,0.5016003296274082,0.4931826200686165,0.4973914748480123
1815,Aarón Ochoa,Málaga,Málaga,"LW, CF, LAMF",LW,10,19,0,2029-06-30,28,972,Spain,"Spain, Republic of Ireland",right,167,60,no,3.703056,2.5,1.851336,0.74,0.83,0.13,0.7388420000000001,11.765,0.2,2.22,1.11,0.37,0.83,SPA2,Testing,2026,0.4538254174179135,0.4524898841661355,0.4531576507920244
1816,Antonio Cordero,Cádiz,Cádiz,"LW, RW, LAMF",LW,10,19,0,2030-06-30,21,1407,Spain,Spain,right,178,68,yes,3.392064,1.66,2.04594,0.9,2.05,0.14,0.769668,10.345,0.17,1.15,0.32,1.6,0.64,SPA2,Testing,2026,0.4682692834009518,0.4626769781786605,0.4654731307898061
1817,Dani Díaz,Real Sociedad B,Real Sociedad B,"RAMF, RW",RAMF,10,20,0,2029-06-30,31,1328,Spain,Spain,,0,0,no,4.811408,2.1,3.32064,0.88,2.03,0.39,1.154048,12.121,0.17,1.42,0.47,1.49,0.47,SPA2,Testing,2026,0.4840362177987504,0.5230725484752575,0.503554383137004
1818,Lander Astiazarán,Real Sociedad B,Real Sociedad B,"RW, RAMF",RW,10,20,0,2027-06-30,41,2809,Spain,Spain,,0,0,no,2.5317,2.08,1.664064,0.26,2.98,0.16,0.5446329999999999,12.245,0.12,1.06,0.9,0.99,0.67,SPA2,Testing,2026,0.4115929190870115,0.3910553621438418,0.4013241406154265
1819,Aingeru Olabarrieta,FC Andorra,FC Andorra,"RAMF, RWF, RW",RAMF,10,20,0,2029-06-30,28,1373,Spain,Spain,left,182,65,no,5.834534,1.11,3.934458,0.39,1.31,0.09,0.45948,3.125,0.06,0.72,0.85,0.59,0.26,SPA2,Testing,2026,0.2307565323681902,0.2351519494204945,0.2329542408943423
1820,A. Bassinga,Ceuta,Ceuta,"RAMF, RCMF, RWF",RAMF,10,20,0,2028-06-30,26,952,Côte d'Ivoire,Côte d'Ivoire,,0,0,yes,3.121704,1.8,0.8504999999999999,0.19,0.85,0.06,0.473058,15.385,0.06,0.85,1.42,0.19,0.38,SPA2,Testing,2026,0.2648314486157086,0.2687525574784581,0.2667920030470833
1821,David Mella,Deportivo La Coruña,Deportivo La Coruña,"RAMF, RW, RB",RAMF,10,21,0,2029-06-30,25,1747,Spain,Spain,left,169,60,no,3.192222,1.7,1.905,0.46,1.96,0.11,0.564394,17.391,0.07,0.72,0.98,0.93,0.57,SPA2,Testing,2026,0.389868860915471,0.382964676846155,0.3864167688808129
1822,José de la Rosa,Cádiz,Cádiz,"RW, RAMF, LAMF",RW,10,21,0,2027-06-30,29,1541,Spain,Spain,right,174,66,no,2.628256,2.16,1.694487,0.47,1.46,0.12,0.349965,11.111,0.07,0.88,0.47,0.76,0.53,SPA2,Testing,2026,0.2795544171211147,0.2904069775975503,0.2849806973593325
1823,Salim El Jebari,Mirandés,Mirandés,"LW, LAMF, CF",LW,10,22,0,2027-06-30,32,1733,Spain,"Spain, Morocco",right,178,67,yes,6.544208,2.6,3.63538,0.26,1.35,0.08,0.468,5.0,0.12,1.4,0.83,1.09,0.42,SPA2,Testing,2026,0.3453834420876115,0.3417951702401998,0.3435893061639057
1824,Javi Hernández,Mirandés,Mirandés,"RW, CF, RAMF",RW,10,22,0,2028-06-30,21,2023,Spain,Spain,left,0,0,yes,5.428822,2.22,1.91124,0.22,0.62,0.25,1.021276,11.864,0.25,1.42,0.89,0.31,0.49,SPA2,Testing,2026,0.477173230118331,0.4581498315563269,0.4676615308373289
1825,Jastin García Lopez,FC Andorra,FC Andorra,"LWF, LW, LAMF",LWF,11,22,0,2027-06-30,28,1518,Spain,"Spain, Portugal",right,180,0,no,5.691706999999999,3.38,3.6183,0.36,2.25,0.26,1.00665,7.895,0.11,1.01,2.19,0.71,0.59,SPA2,Testing,2026,0.4565776129204124,0.4725629080784876,0.4645702604994499
1826,Estanis Pedrola,Las Palmas,Las Palmas,"LW, LAMF",LW,10,22,0,2027-06-30,20,921,Spain,Spain,right,185,78,yes,5.667624,3.42,3.519591,0.29,0.98,0.25,1.272995,16.667,0.09,0.88,0.88,0.39,0.39,SPA2,Testing,2026,0.4557858218455385,0.4660727745308911,0.4609292981882147
1827,Yeray Cabanzón,FC Andorra,FC Andorra,"RWF, CF, RW",RWF,11,23,0,2027-06-30,27,1176,Spain,Spain,left,170,64,yes,5.585104,2.3,3.367056,0.0,1.76,0.19,1.302444,3.571,0.16,1.61,1.45,1.45,0.61,SPA2,Testing,2026,0.465556599740114,0.4576297764086625,0.4615931880743882
1828,D. Luna,Huesca,Huesca,"RW, RAMF",RW,10,23,300000,2028-06-30,31,1838,Colombia,Colombia,left,178,66,yes,4.409079999999999,1.66,1.715,0.34,0.98,0.12,0.439956,7.407,0.05,0.64,0.73,0.29,0.29,SPA2,Testing,2026,0.2204270736394116,0.2146374029017267,0.2175322382705691
1829,Ale García,Las Palmas,Las Palmas,"LW, CF, LAMF",LW,10,23,250000,2029-06-30,31,2318,Spain,Spain,right,181,75,no,2.40661,2.99,1.278688,0.16,1.51,0.18,0.583776,18.919,0.03,0.39,0.5,0.35,0.23,SPA2,Testing,2026,0.3510556297551285,0.3278433288118116,0.33944947928347
1830,S. Faye,Sporting CP,Granada,"LWF, LAMF, LW",LWF,11,23,0,2030-06-30,18,1658,Senegal,Senegal,right,179,70,no,4.830845,3.53,2.71488,0.54,2.44,0.17,0.6519999999999999,6.667,0.13,0.71,0.81,0.87,0.49,SPA2,Testing,2026,0.391117416339781,0.3842397059092605,0.3876785611245207
1831,Josep Cerdà,FC Andorra,FC Andorra,"LWF, LW, CF",LWF,11,23,0,2027-06-30,23,1617,Spain,Spain,right,175,70,no,5.121508,4.06,3.061800000000001,0.17,2.28,0.33,0.947968,30.303,0.08,0.67,1.11,0.5,0.33,SPA2,Testing,2026,0.5722765419219125,0.5515733717271084,0.5619249568245104
1832,J. Ochieng,Real Sociedad B,Real Sociedad B,"LAMF, LW",LAMF,10,23,0,2028-06-30,25,1664,Kenya,Kenya,right,188,77,no,4.488772,4.81,2.922675,0.7,2.22,0.3,1.1375,18.75,0.06,1.03,0.81,1.14,0.59,SPA2,Testing,2026,0.5708518388370526,0.553456003823261,0.5621539213301567
1833,S. Biuk,Real Valladolid,Real Valladolid,"LAMF, LW",LAMF,10,23,4000000,2029-06-30,37,2328,Croatia,Croatia,right,184,76,no,4.834092000000001,3.32,3.288189,0.31,1.39,0.17,0.541654,2.174,0.15,1.01,1.04,0.77,0.46,SPA2,Testing,2026,0.3470890747205799,0.3464670542654023,0.3467780644929911
1834,Marcos Cuenca,Real Zaragoza,Real Zaragoza,"RW, RAMF, LW",RW,10,23,0,2028-06-30,29,1548,Spain,Spain,right,184,75,no,4.53324,3.9,2.556944,0.41,1.74,0.29,0.4643979999999999,2.778,0.08,0.87,0.93,0.29,0.47,SPA2,Testing,2026,0.2967626542085257,0.3222218542050376,0.3094922542067816
1835,Peter González,Real Valladolid,Real Valladolid,"RW, RAMF",RW,10,23,3000000,2028-06-30,36,2705,Spain,"Spain, Dominican Republic",left,180,75,yes,4.456431,2.6,2.426388,0.27,1.13,0.16,0.5667,13.333,0.13,1.13,0.8,0.77,0.4,SPA2,Testing,2026,0.3655425819917666,0.3720606278146305,0.3688016049031985
1836,David González,Burgos,Burgos,"RW, RAMF",RW,10,23,100000,2029-06-30,41,3127,Spain,Spain,left,180,74,no,2.8496,1.67,0.8343940000000001,0.2,0.69,0.3,0.577422,22.642,0.11,0.92,0.52,0.35,0.32,SPA2,Testing,2026,0.4179224446229317,0.4133859916524879,0.4156542181377098
1837,David Larrubia,Málaga,Málaga,"RW, RAMF, RWF",RW,10,24,0,2028-06-30,43,3916,Spain,Spain,left,172,59,no,5.748068,3.06,3.56034,0.85,1.33,0.18,0.91845,12.245,0.12,1.06,1.36,0.71,0.44,SPA2,Testing,2026,0.4332204779898477,0.4412839569227023,0.437252217456275
1838,Victor Valverde,Albacete,Albacete,"LW, RW, CF",LW,10,24,0,2028-06-30,22,1165,Spain,"Spain, Brazil",right,180,72,no,6.177664,3.86,4.47954,1.0,2.24,0.17,0.541256,0.0,0.12,1.16,1.24,1.55,0.85,SPA2,Testing,2026,0.4207090629138305,0.4316220996868921,0.4261655813003613
1839,Suleiman Camara,Racing Santander,Racing Santander,"LAMF, RAMF",LAMF,10,24,500000,2028-06-30,32,1021,Spain,"Spain, Gambia",right,0,0,no,8.2861,3.53,4.053588,0.88,0.53,0.21,0.705384,9.091,0.15,0.97,0.79,0.71,0.26,SPA2,Testing,2026,0.4201652339676457,0.4155714477164615,0.4178683408420535
1840,Francho Serrano,Real Zaragoza,Real Zaragoza,"RAMF, RCMF, RB",RAMF,10,24,0,2030-06-30,34,3192,Spain,Spain,right,180,71,no,1.633495,1.69,0.76038,0.37,1.55,0.08,0.396695,3.333,0.16,0.99,0.68,0.9,0.54,SPA2,Testing,2026,0.2745988261534788,0.2705714277540937,0.2725851269537862
1841,Adu Ares,Eibar,Eibar,"LAMF, RW, CF",LAMF,10,24,0,2030-06-30,28,1664,Spain,"Spain, Guinea-Bissau",right,183,72,no,5.569127999999999,2.06,3.136467,0.22,1.03,0.14,0.647208,6.061,0.08,0.65,0.54,0.65,0.49,SPA2,Testing,2026,0.3111664070297329,0.3020672678159566,0.3066168374228447
1842,Konrad de La Fuente,Ceuta,Ceuta,"LWF, LW, LAMF",LWF,11,24,800000,2027-06-30,30,1513,United States,"United States, Dominican Republic",right,175,63,yes,5.355771999999999,3.99,2.915,0.12,1.61,0.25,0.771696,9.677,0.1,0.54,0.71,0.3,0.36,SPA2,Testing,2026,0.3638143510076078,0.3624672038859383,0.363140777446773
1843,Luismi Cruz,Deportivo La Coruña,Deportivo La Coruña,"RW, LW, RCMF",RW,10,25,800000,2029-06-30,40,2638,Spain,Spain,left,166,60,no,3.344885,1.94,1.638624,0.31,0.85,0.11,0.24,10.714,0.21,2.25,1.81,0.48,0.58,SPA2,Testing,2026,0.3318134717869943,0.3662186440489391,0.3490160579179667
1844,Pablo Sáenz,Granada,Granada,"RWF, RW, RAMF",RWF,11,25,0,2026-06-30,33,1623,Spain,Spain,left,175,68,no,5.769621,2.33,3.769216,0.44,1.33,0.15,0.776589,9.524,0.2,1.39,0.67,0.72,0.39,SPA2,Testing,2026,0.4110866680246586,0.4079329629873755,0.409509815506017
1845,Nico Melamed,Almería,Almería,"LAMF, LW, AMF",LAMF,10,25,0,2030-06-30,31,1261,Spain,"Spain, Argentina",right,173,66,no,3.85392,3.14,1.926232,0.21,1.0,0.32,1.28625,6.25,0.14,1.28,0.93,0.21,0.36,SPA2,Testing,2026,0.4003536401823172,0.4247847087770993,0.4125691744797082
1846,K. Medina,Córdoba,Córdoba,"LWF, LAMF, LW",LWF,11,25,0,,29,1404,Spain,Spain,both,173,69,no,5.771154,4.49,3.651592,0.45,1.6,0.22,0.6409999999999999,5.128,0.14,1.03,0.96,1.79,0.77,SPA2,Testing,2026,0.479659722420148,0.4706823535413419,0.4751710379807449
1847,Victor Mollejo,Burgos,Burgos,"RW, CF, LW",RW,10,25,3000000,2028-06-30,32,1035,Spain,Spain,left,176,70,no,1.563776,1.57,0.261507,0.43,1.3,0.08,0.26,0.0,0.06,0.35,0.52,0.43,0.26,SPA2,Testing,2026,0.1081895362361935,0.1083758334156025,0.108282684825898
1848,Arnau Puigmal,Almería,Almería,"RAMF, RW",RAMF,10,25,1800000,2026-06-30,44,1784,Spain,Spain,right,173,69,no,3.227403999999999,4.09,1.763791,0.45,2.52,0.14,0.503408,10.345,0.22,2.12,2.02,0.76,0.91,SPA2,Testing,2026,0.5091899583873996,0.5034515836030513,0.5063207709952253
1849,Pablo Santiago,Castellón,Castellón,"LW, RW, LAMF",LW,10,25,0,2028-06-30,34,2093,Spain,Spain,right,173,0,no,3.139344,2.54,1.847898,0.13,1.42,0.21,0.388221,8.571,0.14,0.95,1.03,0.6,0.6,SPA2,Testing,2026,0.3326994781243627,0.3463464638093047,0.3395229709668337
1850,Julen Lobete,Málaga,Málaga,"LW, LAMF",LW,10,25,1500000,2027-06-30,30,1100,Spain,Spain,right,177,78,no,5.892,4.25,2.9472,0.41,1.64,0.25,1.30896,6.061,0.11,0.82,1.31,0.33,0.49,SPA2,Testing,2026,0.4068251978292394,0.4290172776266087,0.417921237727924
1851,Rafa Tresaco,Cultural Leonesa,Cultural Leonesa,"LW, LAMF, RW",LW,10,25,100000,2026-06-30,24,1371,Spain,Spain,right,180,68,no,4.531245000000001,2.49,2.758420000000001,0.66,1.71,0.11,0.3947499999999999,10.526,0.05,0.66,0.79,0.85,0.26,SPA2,Testing,2026,0.2975699833317771,0.3035158712960454,0.3005429273139112
1852,T. Miyashiro,Las Palmas,Las Palmas,"RW, RAMF, LW",RW,10,26,0,2026-06-30,19,1466,Japan,Japan,right,178,73,yes,2.209779,2.39,0.7343999999999999,0.37,1.35,0.26,0.5532779999999999,14.815,0.05,0.43,0.8,0.12,0.37,SPA2,Testing,2026,0.2958935817582206,0.2995604567036425,0.2977270192309315
1853,Juan Cruz,Leganés,Leganés,"LAMF, RW, RWF",LAMF,10,26,0,2029-06-30,39,3208,Argentina,"Argentina, Spain",left,177,72,no,4.405252,1.68,2.752092,0.28,1.77,0.14,0.504621,4.918,0.24,1.46,0.84,1.23,0.84,SPA2,Testing,2026,0.4597616798773492,0.4417312877987413,0.4507464838380452
1854,Jon Guruzeta,Eibar,Eibar,"LAMF, AMF, CF",LAMF,10,26,250000,2027-06-30,32,2208,Spain,Spain,right,185,78,no,3.954224,2.53,2.24375,0.94,1.51,0.18,0.569578,0.0,0.12,1.14,1.1,0.49,0.61,SPA2,Testing,2026,0.3323107750473603,0.3189097164190744,0.3256102457332173
1855,Gaspar Campos,Sporting Gijón,Sporting Gijón,"LAMF, LW, CF",LAMF,10,26,2500000,2028-06-30,36,2338,Spain,Spain,right,175,73,no,3.503989,2.69,2.118062,0.27,1.15,0.21,0.6912,10.0,0.12,0.65,0.62,0.73,0.38,SPA2,Testing,2026,0.3720350821176492,0.3540607451985534,0.3630479136581013
1856,Duk,Leganés,Leganés,"RAMF, LW, RW",RAMF,10,26,0,2027-06-30,37,2637,Portugal,"Portugal, Cape Verde Islands",right,182,78,no,6.313471999999999,3.38,3.548454,0.58,2.32,0.19,0.6817500000000001,9.091,0.16,1.33,0.58,1.5,0.75,SPA2,Testing,2026,0.4978303829860315,0.5093205596153713,0.5035754713007013
1857,J. Dubasin,Sporting Gijón,Sporting Gijón,"RAMF, CF, RW",RAMF,10,26,0,2028-06-30,37,3212,Spain,"Spain, Belgium",right,181,68,no,2.774194,3.0,0.98,0.31,1.51,0.4,0.69993,29.091,0.08,0.64,1.23,0.53,0.34,SPA2,Testing,2026,0.5030465642603175,0.4948766049969329,0.4989615846286251
1858,Valery Fernández,Real Zaragoza,Real Zaragoza,"LAMF, LW, LB",LAMF,10,26,2500000,2028-06-30,18,1071,Spain,Spain,right,182,75,no,2.268084,1.09,1.09472,0.08,0.59,0.07,0.0,0.0,0.03,0.59,0.34,0.25,0.25,SPA2,Testing,2026,0.0500997038445473,0.04761716982167488,0.04885843683311109
1859,Andrés Martín,Racing Santander,Racing Santander,"RAMF, RW",RAMF,10,26,0,2028-06-30,40,3673,Spain,Spain,left,178,65,no,3.08594,4.29,1.34824,0.56,1.57,0.42,1.371594,20.339,0.28,1.59,1.57,0.76,0.74,SPA2,Testing,2026,0.6815552169164611,0.690700082277068,0.6861276495967645
1860,B. Ocampo,Cádiz,Cádiz,"LW, LAMF, AMF",LW,10,26,900000,2026-06-30,30,1545,Uruguay,Uruguay,right,172,70,no,7.221836,3.03,3.145355,0.87,1.4,0.12,0.583906,16.129,0.08,0.76,0.82,0.64,0.23,SPA2,Testing,2026,0.3486632399332267,0.3548755022367031,0.3517693710849649
1861,Álex Sola,Granada,Granada,"RWF, RAMF, RW",RWF,11,27,4000000,2026-06-30,35,2746,Spain,Spain,right,178,75,no,5.048668,2.52,3.113397,0.56,2.03,0.2,0.49242,5.66,0.18,1.25,0.39,1.57,0.75,SPA2,Testing,2026,0.4077162470009353,0.4474049306562002,0.4275605888285677
1862,Joaquín Muñoz,Málaga,Málaga,"LW, LAMF, LWF",LW,10,27,900000,2027-06-30,42,2888,Spain,Spain,right,172,67,no,4.672975,4.05,3.209724,0.93,1.99,0.29,0.7480800000000001,7.792,0.16,1.22,1.25,0.5,0.47,SPA2,Testing,2026,0.4513370909082962,0.4469315897384819,0.4491343403233889
1863,Lucas Ribeiro,Cultural Leonesa,Cultural Leonesa,"RW, RAMF, CF",RW,10,27,0,2026-06-30,27,1557,Brazil,Brazil,left,181,70,no,7.281000000000001,2.72,4.045624,0.58,1.33,0.26,0.9833300000000001,13.514,0.26,1.62,2.66,0.46,0.98,SPA2,Testing,2026,0.656245146302459,0.617536796954923,0.636890971628691
1864,Jon Morcillo,Almería,Almería,"LW, LAMF",LW,10,27,1000000,2030-06-30,44,2428,Spain,Spain,left,183,72,no,4.967648000000001,2.41,3.558783,0.48,1.85,0.2,0.77959,12.121,0.22,1.56,0.7,1.71,0.85,SPA2,Testing,2026,0.5962121970873039,0.5658515795068066,0.5810318882970552
1865,B. Cipenga,Castellón,Castellón,"LW, LAMF, RW",LW,10,28,550000,2026-06-30,30,2509,Congo DR,Congo DR,right,172,69,no,4.878177,5.2,3.0144,0.65,2.62,0.22,0.718432,12.245,0.25,1.51,2.83,1.15,0.86,SPA2,Testing,2026,0.6419057067983257,0.6135064473310397,0.6277060770646826
1866,K. Appin,Burgos,Burgos,"LW, CF, LAMF",LW,10,28,800000,2027-06-30,37,1520,France,"France, Martinique",right,177,71,no,4.320904,2.07,1.835876,0.47,1.36,0.1,0.413292,19.048,0.05,0.36,0.41,0.36,0.24,SPA2,Testing,2026,0.2966524246256922,0.2844550103210205,0.2905537174733563
